,frap_region
0,[903   0]
1,[879  18]
2,[878  25]
3,[872  33]
4,[866  36]
5,[858  41]
6,[851  45]
7,[855  53]
8,[850  54]
9,[850  57]
10,[846  59]
11,[842  55]
12,[835  56]
13,[830  62]
14,[829  63]
15,[830  68]
16,[831  73]
17,[829  70]
18,[824  67]
19,[827  75]
20,[826  69]
21,[824  73]
22,[825  82]
23,[824  81]
24,[825  80]
25,[827  80]
26,[832  84]
27,[828  77]
28,[828  91]
29,[822  86]
30,[817  86]
31,[818  84]
32,[818  89]
33,[818  88]
34,[818  87]
35,[825  93]
36,[816  92]
37,[814  94]
38,[813  92]
39,[814  95]
40,[814 100]
41,[811  99]
42,[807  99]
43,[804 101]
44,[801 101]
45,[801 101]
46,[792 105]
47,[796 105]
48,[790 105]
49,[789 107]
50,[788 112]
51,[789 115]
52,[787 112]
53,[783 118]
54,[782 120]
55,[779 122]
56,[779 118]
57,[778 122]
58,[775 114]
59,[780 117]
60,[774 122]
61,[779 130]
62,[780 128]
63,[780 121]
64,[776 126]
65,[774 128]
66,[779 123]
67,[782 121]
68,[781 124]
69,[774 124]
70,[773 126]
71,[771 123]
72,[770 128]
73,[772 129]
74,[768 127]
75,[769 127]
76,[771 131]
77,[770 123]
78,[774 118]
79,[773 129]
80,[767 123]
81,[768 129]
82,[765 132]
83,[768 127]
84,[761 128]
85,[762 136]
86,[763 130]
87,[760 134]
88,[755 140]
89,[756 135]
90,[760 135]
91,[761 139]
92,[761 141]
93,[760 148]
94,[758 141]
95,[755 144]
96,[758 143]
97,[752 144]
98,[756 151]
99,[757 149]
100,[754 144]
101,[754 152]
102,[754 158]
103,[752 156]
104,[752 149]
105,[755 147]
106,[751 147]
107,[751 152]
108,[747 151]
109,[750 148]
110,[744 144]
111,[744 148]
112,[744 152]
113,[741 146]
114,[742 143]
115,[737 148]
116,[740 155]
117,[743 148]
118,[739 142]
119,[732 151]
120,[728 145]
121,[733 147]
122,[738 151]
123,[734 154]
124,[731 149]
125,[734 153]
126,[732 157]
127,[738 161]
128,[734 159]
129,[735 164]
130,[733 166]
131,[734 168]
132,[737 165]
133,[738 168]
134,[730 170]
135,[732 169]
136,[729 165]
137,[728 166]
138,[732 166]
139,[734 166]
140,[741 172]
141,[742 173]
142,[732 173]
143,[734 175]
144,[731 171]
145,[732 177]
146,[733 173]
147,[732 179]
148,[730 180]
149,[737 180]
150,[734 180]
151,[731 179]
152,[731 184]
153,[728 184]
154,[724 187]
155,[735 182]
156,[733 187]
157,[728 186]
158,[727 187]
159,[727 181]
160,[723 189]
161,[719 192]
162,[718 194]
163,[713 200]
164,[709 205]
165,[710 196]
166,[709 204]
167,[704 204]
168,[712 200]
169,[714 200]
170,[710 196]
171,[712 192]
172,[710 193]
173,[712 197]
174,[709 191]
175,[714 197]
176,[717 199]
177,[710 199]
178,[713 203]
179,[711 200]
180,[713 199]
181,[712 199]
182,[710 207]
183,[714 210]
184,[711 207]
185,[711 206]
186,[710 209]
187,[711 206]
188,[712 209]
189,[711 200]
190,[705 198]
191,[699 199]
192,[701 197]
193,[698 201]
194,[698 202]
195,[705 196]
196,[705 206]
197,[708 207]
198,[703 211]
199,[702 206]
200,[701 209]
201,[699 200]
202,[708 203]
203,[696 211]
204,[700 199]
205,[699 200]
206,[697 199]
207,[698 210]
208,[698 210]
209,[699 208]
210,[696 212]
211,[690 213]
212,[691 207]
213,[691 209]
214,[687 207]
215,[687 207]
216,[689 220]
217,[689 206]
218,[688 208]
219,[688 210]
220,[690 212]
221,[688 216]
222,[675 216]
223,[682 217]
224,[680 220]
225,[676 222]
226,[684 230]
227,[685 231]
228,[684 226]
229,[683 229]
230,[680 228]
231,[670 231]
232,[671 227]
233,[672 223]
234,[667 227]
235,[671 227]
236,[674 228]
237,[668 221]
238,[664 224]
239,[675 224]
240,[671 230]
241,[670 228]
242,[666 229]
243,[668 234]
244,[667 228]
245,[668 229]
246,[672 228]
247,[669 227]
248,[676 228]
249,[672 231]
250,[673 230]
251,[668 237]
252,[671 237]
253,[666 238]
254,[670 234]
255,[667 232]
256,[663 237]
257,[668 240]
258,[666 231]
259,[662 227]
260,[659 230]
261,[663 231]
262,[662 234]
263,[657 237]
264,[654 234]
265,[645 240]
266,[640 240]
267,[641 241]
268,[646 236]
269,[645 237]
270,[647 239]
271,[643 237]
272,[648 236]
273,[648 236]
274,[647 235]
275,[649 232]
276,[647 233]
277,[655 233]
278,[647 239]
279,[646 228]
280,[642 233]
281,[647 227]
282,[646 237]
283,[647 234]
284,[646 237]
285,[648 240]
286,[648 243]
287,[643 242]
288,[642 238]
289,[642 241]
290,[636 242]
291,[637 247]
292,[640 255]
293,[638 247]
294,[640 252]
295,[642 252]
296,[641 252]
297,[637 260]
298,[636 254]
299,[641 259]
300,[640 259]
301,[637 255]
302,[641 258]
303,[641 255]
304,[638 260]
305,[638 258]
306,[637 269]
307,[635 273]
308,[638 269]
309,[632 271]
310,[635 267]
311,[632 270]
312,[636 271]
313,[633 273]
314,[633 270]
315,[637 267]
316,[637 276]
317,[633 275]
318,[632 270]
319,[637 267]
320,[640 264]
321,[638 262]
322,[645 263]
323,[637 264]
324,[640 261]
325,[641 267]
326,[643 269]
327,[643 267]
328,[642 270]
329,[637 265]
330,[634 262]
331,[645 264]
332,[641 267]
333,[642 268]
334,[639 265]
335,[638 273]
336,[632 267]
337,[630 264]
338,[635 269]
339,[634 269]
340,[626 269]
341,[630 270]
342,[631 269]
343,[638 265]
344,[629 266]
345,[627 268]
346,[629 267]
347,[626 269]
348,[621 274]
349,[625 275]
350,[629 264]
351,[621 267]
352,[623 268]
353,[628 266]
354,[622 269]
355,[620 270]
356,[623 265]
357,[621 267]
358,[617 264]
359,[619 264]
360,[614 263]
361,[611 262]
362,[616 273]
363,[614 276]
364,[620 269]
365,[614 267]
366,[620 269]
367,[616 264]
368,[614 268]
369,[613 270]
370,[611 265]
371,[615 264]
372,[611 268]
373,[616 271]
374,[611 275]
375,[610 273]
376,[614 276]
377,[613 279]
378,[613 279]
379,[612 275]
380,[611 279]
381,[609 271]
382,[614 272]
383,[609 272]
384,[607 266]
385,[611 266]
386,[608 268]
387,[618 269]
388,[619 273]
389,[614 273]
390,[610 272]
391,[611 274]
392,[613 280]
393,[613 271]
394,[618 279]
395,[611 274]
396,[615 272]
397,[618 272]
398,[614 262]
399,[614 264]
400,[613 259]
401,[612 260]
402,[612 265]
403,[609 259]
404,[609 261]
405,[609 268]
406,[605 269]
407,[604 270]
408,[605 276]
409,[602 276]
410,[606 274]
411,[594 283]
412,[597 283]
413,[601 278]
414,[598 276]
415,[602 275]
416,[604 278]
417,[594 280]
418,[596 271]
419,[594 275]
420,[591 274]
421,[592 276]
422,[593 283]
423,[597 278]
424,[597 276]
425,[598 289]
426,[598 289]
427,[598 288]
428,[600 297]
429,[595 297]
430,[593 293]
431,[594 295]
432,[594 298]
433,[594 292]
434,[599 301]
435,[593 308]
436,[587 305]
437,[588 310]
438,[589 301]
439,[590 308]
440,[594 311]
441,[590 316]
442,[587 319]
443,[586 317]
444,[584 317]
445,[585 318]
446,[582 316]
447,[582 311]
448,[578 310]
449,[578 323]
450,[582 325]
451,[587 324]
452,[584 317]
453,[579 312]
454,[578 318]
455,[573 323]
456,[568 324]
457,[571 326]
458,[573 326]
459,[568 320]
460,[572 323]
461,[574 318]
462,[573 319]
463,[573 325]
464,[573 318]
465,[574 317]
466,[577 315]
467,[571 318]
468,[572 315]
469,[575 322]
470,[574 325]
471,[573 323]
472,[572 324]
473,[569 317]
474,[568 322]
475,[563 325]
476,[566 320]
477,[561 321]
478,[562 328]
479,[564 324]
480,[564 327]
481,[562 326]
482,[568 328]
483,[564 322]
484,[566 321]
485,[564 322]
486,[565 316]
487,[563 324]
488,[561 321]
489,[564 324]
490,[562 323]
491,[562 328]
492,[564 331]
493,[559 333]
494,[562 323]
495,[564 324]
496,[563 328]
497,[566 334]
498,[565 332]
499,[569 337]
500,[567 341]
501,[569 338]
502,[569 335]
503,[571 330]
504,[567 333]
505,[568 342]
506,[567 339]
507,[568 339]
508,[562 345]
509,[560 341]
510,[564 339]
511,[562 341]
512,[558 342]
513,[554 333]
514,[560 331]
515,[559 329]
516,[558 329]
517,[550 331]
518,[551 332]
519,[549 337]
520,[553 331]
521,[555 339]
522,[559 340]
523,[554 336]
524,[554 344]
525,[557 344]
526,[554 345]
527,[552 340]
528,[549 344]
529,[553 347]
530,[549 347]
531,[551 350]
532,[546 347]
533,[550 352]
534,[552 347]
535,[546 344]
536,[543 345]
537,[545 346]
538,[548 343]
539,[548 342]
540,[549 345]
541,[547 346]
542,[548 344]
543,[546 344]
544,[548 351]
545,[547 351]
546,[544 347]
547,[544 349]
548,[546 352]
549,[545 345]
550,[545 352]
551,[543 344]
552,[546 346]
553,[547 341]
554,[546 339]
555,[544 339]
556,[538 334]
557,[543 336]
558,[544 339]
559,[543 337]
560,[539 342]
561,[538 339]
562,[535 339]
563,[539 338]
564,[536 331]
565,[541 333]
566,[545 334]
567,[545 326]
568,[544 324]
569,[541 325]
570,[541 334]
571,[540 334]
572,[539 336]
573,[542 339]
574,[542 343]
575,[545 343]
576,[548 343]
577,[548 338]
578,[543 339]
579,[542 342]
580,[542 339]
581,[541 343]
582,[546 344]
583,[545 347]
584,[539 344]
585,[541 345]
586,[539 346]
587,[541 348]
588,[543 351]
589,[538 341]
590,[535 348]
591,[534 351]
592,[538 348]
593,[539 347]
594,[537 352]
595,[544 346]
596,[547 348]
597,[542 346]
598,[538 352]
599,[535 355]
600,[538 348]
601,[545 343]
602,[542 340]
603,[543 345]
604,[541 350]
605,[536 344]
606,[544 349]
607,[545 338]
608,[539 342]
609,[537 352]
610,[537 341]
611,[530 340]
612,[534 345]
613,[531 346]
614,[529 348]
615,[529 346]
616,[531 342]
617,[530 334]
618,[530 339]
619,[530 341]
620,[528 336]
621,[528 337]
622,[528 338]
623,[530 338]
624,[529 338]
625,[528 348]
626,[532 349]
627,[523 356]
628,[527 353]
629,[529 347]
630,[522 343]
631,[516 343]
632,[520 350]
633,[526 341]
634,[522 342]
635,[528 349]
636,[524 352]
637,[522 347]
638,[526 342]
639,[527 345]
640,[526 351]
641,[527 349]
642,[523 350]
643,[523 346]
644,[526 349]
645,[523 355]
646,[521 356]
647,[514 358]
648,[519 364]
649,[525 360]
650,[520 366]
651,[518 359]
652,[521 360]
653,[521 356]
654,[523 354]
655,[527 356]
656,[524 360]
657,[529 356]
658,[527 363]
659,[524 361]
660,[518 359]
661,[520 352]
662,[523 353]
663,[516 360]
664,[519 354]
665,[522 353]
666,[523 359]
667,[523 359]
668,[523 356]
669,[523 367]
670,[521 361]
671,[515 359]
672,[515 360]
673,[513 358]
674,[518 359]
675,[516 362]
676,[514 368]
677,[513 370]
678,[514 371]
679,[516 374]
680,[514 372]
681,[517 375]
682,[513 367]
683,[512 364]
684,[513 366]
685,[515 371]
686,[514 376]
687,[515 381]
688,[514 383]
689,[515 383]
690,[518 387]
691,[519 383]
692,[517 379]
693,[517 382]
694,[517 385]
695,[522 384]
696,[519 380]
697,[516 377]
698,[516 377]
699,[519 375]
700,[515 369]
701,[518 373]
702,[524 366]
703,[522 371]
704,[515 365]
705,[518 368]
706,[523 373]
707,[518 367]
708,[519 370]
709,[516 380]
710,[521 372]
711,[518 380]
712,[516 378]
713,[514 377]
714,[516 368]
715,[517 375]
716,[516 379]
717,[514 373]
718,[514 381]
719,[511 380]
720,[510 379]
721,[506 379]
722,[503 381]
723,[506 383]
724,[509 375]
725,[511 381]
726,[505 371]
727,[509 383]
728,[510 383]
729,[508 380]
730,[502 393]
731,[497 388]
732,[498 387]
733,[505 389]
734,[495 393]
735,[499 391]
736,[497 384]
737,[495 384]
738,[491 390]
739,[493 384]
740,[493 395]
741,[498 385]
742,[500 384]
743,[505 387]
744,[497 388]
745,[500 388]
746,[499 386]
747,[495 381]
748,[493 384]
749,[495 380]
750,[497 387]
751,[497 381]
752,[493 388]
753,[494 384]
754,[494 385]
755,[496 389]
756,[498 386]
757,[498 381]
758,[495 377]
759,[497 382]
760,[494 382]
761,[497 388]
762,[498 383]
763,[494 392]
764,[495 398]
765,[495 394]
766,[492 399]
767,[492 391]
768,[487 392]
769,[489 390]
770,[487 389]
771,[488 397]
772,[488 381]
773,[490 387]
774,[486 392]
775,[485 389]
776,[484 390]
777,[486 384]
778,[485 382]
779,[494 382]
780,[490 379]
781,[493 387]
782,[488 375]
783,[487 385]
784,[492 389]
785,[486 382]
786,[492 394]
787,[498 386]
788,[492 391]
789,[486 387]
790,[491 389]
