,frap_region
0,[876   0]
1,[864  23]
2,[861  27]
3,[858  35]
4,[848  38]
5,[840  41]
6,[844  43]
7,[843  40]
8,[840  41]
9,[836  45]
10,[830  49]
11,[830  47]
12,[821  51]
13,[819  54]
14,[814  53]
15,[818  58]
16,[815  59]
17,[815  63]
18,[817  68]
19,[812  59]
20,[812  68]
21,[812  64]
22,[813  65]
23,[807  70]
24,[807  71]
25,[805  75]
26,[802  77]
27,[800  69]
28,[800  68]
29,[794  65]
30,[796  78]
31,[789  77]
32,[795  77]
33,[792  81]
34,[790  80]
35,[785  84]
36,[793  88]
37,[795  94]
38,[788  95]
39,[788  91]
40,[781  95]
41,[786  86]
42,[783  87]
43,[778  96]
44,[779  94]
45,[783  91]
46,[779  97]
47,[779  95]
48,[770 103]
49,[771  98]
50,[767  95]
51,[767  95]
52,[771 100]
53,[775 102]
54,[770 107]
55,[776 107]
56,[776 103]
57,[772 107]
58,[766 111]
59,[768 103]
60,[759 109]
61,[763 110]
62,[759 110]
63,[754 107]
64,[751 112]
65,[747 108]
66,[750 112]
67,[754 108]
68,[754 110]
69,[755 119]
70,[759 107]
71,[757 118]
72,[754 113]
73,[758 108]
74,[760 110]
75,[759 109]
76,[755 114]
77,[753 117]
78,[746 118]
79,[752 128]
80,[746 120]
81,[745 121]
82,[746 115]
83,[744 123]
84,[748 122]
85,[751 117]
86,[748 122]
87,[744 121]
88,[747 119]
89,[742 119]
90,[740 129]
91,[745 123]
92,[742 133]
93,[740 133]
94,[737 138]
95,[736 140]
96,[741 131]
97,[740 126]
98,[739 126]
99,[734 129]
100,[735 126]
101,[731 132]
102,[730 134]
103,[729 134]
104,[730 137]
105,[716 137]
106,[725 128]
107,[729 127]
108,[724 134]
109,[727 136]
110,[717 136]
111,[714 135]
112,[718 136]
113,[722 140]
114,[719 137]
115,[718 142]
116,[714 140]
117,[718 133]
118,[712 138]
119,[713 146]
120,[714 152]
121,[712 151]
122,[715 144]
123,[716 147]
124,[720 148]
125,[718 139]
126,[719 138]
127,[717 146]
128,[719 148]
129,[714 145]
130,[716 150]
131,[710 146]
132,[711 146]
133,[712 147]
134,[708 141]
135,[708 153]
136,[707 147]
137,[708 148]
138,[708 146]
139,[710 147]
140,[709 146]
141,[707 147]
142,[705 148]
143,[706 144]
144,[701 148]
145,[702 147]
146,[698 150]
147,[700 156]
148,[694 154]
149,[693 156]
150,[695 159]
151,[694 160]
152,[697 162]
153,[697 155]
154,[699 158]
155,[692 153]
156,[694 154]
157,[689 158]
158,[685 158]
159,[684 159]
160,[686 159]
161,[689 161]
162,[694 152]
163,[688 154]
164,[690 158]
165,[686 159]
166,[685 158]
167,[686 154]
168,[684 161]
169,[688 158]
170,[687 161]
171,[683 162]
172,[679 156]
173,[682 156]
174,[682 161]
175,[680 159]
176,[675 148]
177,[681 153]
178,[683 154]
179,[683 152]
