,frap_region
0,[852   0]
1,[839  12]
2,[833  22]
3,[829  24]
4,[821  29]
5,[812  37]
6,[808  39]
7,[802  37]
8,[799  39]
9,[796  41]
10,[794  45]
11,[793  45]
12,[790  53]
13,[789  54]
14,[793  51]
15,[792  56]
16,[788  65]
17,[781  65]
18,[781  64]
19,[786  63]
20,[780  67]
21,[784  72]
22,[778  75]
23,[779  81]
24,[777  81]
25,[780  84]
26,[776  83]
27,[772  87]
28,[775  85]
29,[783  88]
30,[779  85]
31,[777  88]
32,[774  93]
33,[773  98]
34,[775 102]
35,[770  96]
36,[771  99]
37,[772  95]
38,[770  97]
39,[760 100]
40,[761 105]
41,[758 111]
42,[752 106]
43,[760 108]
44,[754 109]
45,[756 108]
46,[757 115]
47,[756 118]
48,[750 115]
49,[750 118]
50,[745 118]
51,[745 115]
52,[738 117]
53,[742 113]
54,[734 119]
55,[737 123]
56,[734 126]
57,[737 128]
58,[733 123]
59,[732 125]
60,[735 124]
61,[736 122]
62,[738 126]
63,[741 123]
64,[727 128]
65,[731 124]
66,[726 118]
67,[725 117]
68,[723 123]
69,[719 120]
70,[718 122]
71,[715 127]
72,[720 128]
73,[717 134]
74,[719 130]
75,[718 124]
76,[716 129]
77,[713 131]
78,[716 132]
79,[712 139]
80,[710 140]
81,[714 137]
82,[708 140]
83,[709 138]
84,[704 139]
85,[706 135]
86,[708 143]
87,[706 146]
88,[704 141]
89,[702 153]
90,[699 151]
91,[702 151]
92,[701 152]
93,[699 141]
94,[697 149]
95,[697 149]
96,[697 150]
97,[697 153]
98,[699 149]
99,[696 153]
100,[700 152]
101,[696 153]
102,[693 158]
103,[700 151]
104,[700 153]
105,[698 150]
106,[700 150]
107,[696 148]
108,[696 152]
109,[695 157]
110,[696 159]
111,[700 153]
112,[700 155]
113,[695 154]
114,[694 157]
115,[692 162]
116,[694 160]
117,[691 153]
118,[689 161]
119,[691 160]
120,[691 162]
121,[693 163]
122,[687 153]
123,[686 159]
124,[684 162]
125,[681 166]
126,[679 168]
127,[679 163]
128,[679 158]
129,[678 160]
130,[675 174]
131,[674 168]
132,[678 163]
133,[676 161]
134,[676 164]
135,[676 166]
136,[669 163]
137,[667 163]
138,[668 164]
139,[665 167]
140,[666 174]
141,[667 170]
142,[668 173]
143,[662 170]
144,[668 178]
145,[667 172]
146,[668 171]
147,[664 163]
148,[667 170]
149,[675 176]
150,[676 174]
151,[670 169]
152,[672 175]
153,[668 172]
154,[673 174]
155,[672 173]
156,[666 169]
157,[668 174]
158,[666 178]
159,[668 175]
160,[666 175]
161,[664 177]
162,[666 176]
163,[663 175]
164,[667 182]
165,[666 178]
166,[663 179]
167,[666 184]
168,[671 180]
169,[676 178]
170,[673 172]
171,[674 181]
172,[673 178]
173,[667 182]
174,[665 178]
175,[666 179]
176,[657 182]
177,[660 194]
178,[660 194]
179,[657 197]
180,[652 197]
181,[653 192]
182,[654 191]
183,[654 199]
184,[648 206]
185,[647 199]
186,[655 202]
187,[652 205]
188,[647 207]
189,[654 201]
190,[651 205]
191,[641 205]
192,[648 204]
193,[650 200]
194,[647 198]
195,[652 205]
196,[652 198]
197,[650 197]
