,frap_region
134,[699 181]
135,[693 171]
136,[698 178]
137,[703 178]
138,[699 181]
139,[698 186]
140,[705 186]
141,[698 190]
142,[701 181]
143,[694 191]
144,[697 193]
145,[696 189]
146,[694 191]
147,[699 186]
148,[699 187]
149,[700 187]
150,[701 192]
151,[699 191]
152,[698 195]
153,[706 190]
154,[703 197]
155,[699 204]
156,[697 202]
157,[697 196]
158,[697 201]
159,[699 201]
160,[699 208]
161,[702 209]
162,[699 204]
163,[696 213]
164,[695 213]
165,[695 214]
166,[691 213]
167,[687 213]
168,[688 217]
169,[690 214]
170,[688 207]
171,[688 206]
172,[684 197]
173,[685 199]
174,[680 207]
175,[680 208]
176,[676 207]
177,[679 212]
178,[672 210]
179,[675 207]
180,[678 211]
181,[672 208]
182,[678 205]
183,[674 207]
184,[674 208]
185,[672 213]
186,[674 209]
187,[664 204]
188,[664 209]
189,[667 210]
190,[664 205]
191,[668 211]
192,[672 209]
193,[666 216]
194,[665 216]
195,[661 218]
196,[661 212]
197,[667 212]
198,[664 211]
199,[665 206]
200,[668 211]
201,[664 214]
202,[667 216]
203,[666 222]
204,[661 214]
205,[660 215]
206,[664 217]
207,[663 216]
208,[659 221]
209,[652 221]
210,[659 214]
211,[655 215]
212,[649 223]
213,[649 223]
214,[648 222]
215,[646 223]
216,[653 225]
217,[656 219]
218,[654 230]
219,[653 227]
220,[648 229]
221,[649 227]
222,[647 228]
223,[649 230]
224,[653 234]
225,[647 238]
226,[655 236]
227,[648 235]
228,[650 227]
229,[647 226]
230,[652 232]
231,[651 232]
232,[646 237]
233,[645 238]
234,[648 236]
235,[644 236]
236,[641 230]
237,[645 233]
238,[639 237]
239,[639 236]
240,[640 234]
241,[639 231]
242,[641 239]
243,[643 243]
244,[649 241]
245,[650 240]
246,[646 240]
247,[641 246]
248,[643 249]
249,[652 253]
250,[642 249]
251,[640 249]
252,[638 250]
253,[641 250]
254,[642 260]
255,[644 258]
256,[640 257]
257,[635 262]
258,[643 262]
259,[632 257]
260,[639 257]
261,[635 259]
262,[633 254]
263,[640 254]
264,[635 259]
265,[630 260]
266,[630 261]
267,[624 262]
268,[629 254]
269,[628 268]
270,[627 274]
271,[629 270]
272,[629 267]
273,[627 267]
274,[621 268]
275,[621 272]
276,[624 272]
277,[622 269]
278,[624 268]
279,[624 266]
280,[627 270]
281,[631 269]
282,[630 270]
283,[623 270]
284,[628 264]
285,[623 270]
286,[622 276]
287,[624 268]
288,[618 274]
289,[624 265]
290,[625 274]
291,[628 270]
292,[630 266]
293,[629 274]
294,[624 273]
295,[624 275]
296,[627 265]
297,[627 269]
298,[625 269]
299,[627 266]
300,[627 270]
301,[627 265]
302,[625 267]
303,[627 262]
304,[625 267]
305,[622 274]
306,[623 269]
307,[623 273]
308,[617 268]
309,[617 273]
310,[618 271]
311,[612 272]
312,[615 278]
313,[615 278]
314,[618 269]
315,[617 275]
316,[614 275]
317,[615 277]
318,[617 275]
319,[617 277]
320,[617 280]
321,[620 282]
322,[622 290]
323,[619 285]
324,[617 278]
325,[619 285]
326,[621 279]
327,[617 281]
328,[622 278]
329,[619 275]
330,[613 287]
331,[619 282]
332,[615 283]
333,[620 281]
334,[617 283]
335,[617 273]
336,[617 275]
337,[615 277]
338,[612 271]
339,[616 285]
340,[610 283]
341,[608 280]
342,[609 279]
343,[604 272]
344,[601 269]
345,[600 273]
346,[601 274]
347,[603 276]
348,[604 283]
349,[603 284]
350,[602 283]
351,[598 284]
352,[601 285]
353,[601 279]
354,[597 284]
355,[601 269]
356,[603 280]
357,[605 287]
358,[602 285]
359,[605 292]
360,[599 286]
361,[598 289]
362,[599 291]
363,[597 302]
364,[595 303]
365,[596 290]
366,[599 289]
367,[593 291]
368,[594 293]
369,[593 289]
370,[593 292]
371,[593 286]
372,[589 290]
373,[587 292]
374,[585 296]
375,[587 288]
376,[586 297]
377,[585 304]
378,[588 295]
379,[592 282]
380,[585 298]
381,[587 292]
382,[589 297]
383,[584 301]
384,[580 296]
385,[578 300]
386,[578 301]
387,[584 305]
388,[587 299]
389,[586 289]
390,[587 294]
391,[585 285]
392,[577 286]
393,[583 285]
394,[580 292]
395,[576 288]
396,[583 289]
397,[575 281]
398,[573 288]
399,[577 291]
400,[573 290]
401,[572 291]
402,[578 290]
403,[577 292]
404,[577 292]
405,[579 298]
406,[578 296]
407,[583 300]
408,[575 299]
409,[579 301]
410,[579 303]
411,[575 296]
412,[573 297]
413,[574 299]
414,[578 293]
415,[578 294]
416,[578 296]
417,[572 287]
418,[575 291]
419,[579 294]
420,[575 296]
421,[576 292]
422,[575 298]
423,[581 296]
424,[574 307]
425,[574 297]
426,[573 293]
427,[571 299]
428,[573 300]
429,[569 299]
430,[569 297]
431,[571 304]
432,[572 301]
433,[570 304]
434,[572 302]
435,[568 311]
436,[569 305]
437,[574 307]
438,[576 308]
439,[573 302]
440,[573 302]
441,[577 298]
442,[568 295]
443,[573 300]
444,[575 298]
445,[570 301]
446,[574 299]
447,[573 297]
448,[576 298]
449,[574 297]
450,[570 295]
451,[576 302]
452,[566 301]
453,[567 302]
454,[565 306]
455,[563 309]
456,[567 308]
457,[567 317]
458,[558 306]
459,[561 307]
460,[555 307]
461,[560 308]
462,[560 308]
463,[557 307]
464,[560 305]
465,[562 302]
466,[559 305]
467,[558 311]
468,[558 314]
469,[557 308]
470,[557 322]
471,[548 330]
472,[548 323]
473,[542 325]
474,[541 327]
475,[538 321]
476,[539 317]
477,[536 324]
478,[538 323]
479,[539 329]
480,[538 332]
481,[537 326]
482,[540 323]
483,[539 321]
484,[536 322]
485,[537 326]
486,[538 327]
487,[534 332]
488,[537 333]
489,[537 329]
490,[540 329]
491,[535 331]
492,[534 327]
493,[531 325]
494,[533 331]
495,[531 326]
496,[529 333]
497,[530 329]
498,[528 324]
499,[534 322]
500,[532 327]
501,[534 319]
502,[528 324]
503,[530 322]
504,[527 334]
505,[535 323]
506,[534 328]
507,[539 327]
508,[537 335]
509,[530 327]
510,[535 324]
511,[530 324]
512,[530 324]
513,[533 315]
514,[533 329]
515,[531 329]
516,[536 331]
517,[534 330]
518,[534 341]
519,[539 333]
520,[532 331]
521,[532 330]
522,[533 338]
523,[540 336]
524,[538 335]
525,[533 334]
526,[529 322]
527,[536 330]
528,[531 336]
529,[535 332]
530,[531 328]
531,[528 324]
532,[522 326]
533,[525 326]
534,[530 323]
535,[525 327]
536,[524 324]
537,[529 322]
538,[529 328]
539,[525 322]
540,[528 332]
541,[526 335]
542,[524 338]
543,[520 331]
544,[517 333]
545,[518 333]
546,[517 333]
547,[518 345]
548,[524 329]
549,[521 336]
550,[521 337]
551,[519 336]
552,[514 341]
553,[519 346]
554,[519 348]
555,[516 343]
556,[518 342]
557,[521 338]
558,[521 338]
559,[520 341]
560,[520 342]
561,[522 348]
562,[522 344]
563,[517 335]
564,[524 339]
565,[522 339]
566,[521 339]
567,[523 340]
568,[522 333]
569,[524 339]
570,[532 334]
571,[530 335]
572,[530 329]
573,[530 335]
574,[532 339]
575,[533 338]
576,[530 336]
577,[526 333]
578,[525 338]
579,[526 335]
580,[523 335]
581,[524 336]
582,[524 340]
583,[525 335]
584,[521 340]
585,[523 349]
586,[525 349]
587,[523 351]
588,[524 348]
589,[525 351]
590,[527 349]
591,[519 352]
592,[525 347]
593,[522 351]
594,[524 349]
595,[524 348]
596,[524 347]
597,[526 349]
598,[528 348]
599,[531 352]
600,[534 353]
601,[529 354]
602,[534 352]
603,[533 353]
604,[534 345]
605,[532 347]
606,[529 348]
607,[528 355]
608,[526 354]
609,[522 354]
610,[523 361]
611,[520 363]
612,[518 357]
613,[516 355]
614,[518 355]
615,[521 354]
616,[523 355]
617,[515 354]
618,[515 354]
619,[512 358]
620,[512 355]
621,[515 351]
622,[508 353]
623,[509 354]
624,[513 360]
625,[507 357]
626,[506 355]
627,[503 355]
628,[511 355]
629,[509 363]
630,[508 361]
631,[511 366]
632,[509 362]
633,[512 356]
634,[509 361]
635,[509 366]
636,[507 370]
637,[500 367]
638,[497 360]
639,[498 368]
640,[497 370]
641,[498 365]
642,[492 364]
643,[498 360]
644,[497 365]
645,[497 361]
646,[493 361]
647,[495 361]
648,[500 355]
649,[493 360]
650,[492 365]
651,[495 370]
652,[493 373]
653,[496 374]
654,[494 369]
655,[493 373]
656,[494 366]
657,[492 365]
658,[496 367]
659,[493 367]
660,[494 365]
661,[495 359]
662,[493 361]
663,[494 367]
664,[495 365]
665,[495 371]
666,[500 365]
667,[498 369]
668,[495 365]
669,[497 366]
670,[492 381]
671,[494 375]
672,[496 369]
673,[489 370]
674,[489 376]
675,[497 375]
676,[489 382]
677,[493 378]
678,[485 379]
679,[488 379]
680,[491 376]
681,[493 380]
682,[493 377]
683,[491 380]
684,[492 376]
685,[490 381]
686,[488 385]
687,[494 382]
688,[490 383]
689,[488 388]
690,[480 384]
691,[486 386]
692,[483 385]
693,[480 385]
694,[482 384]
695,[488 384]
696,[487 381]
697,[487 381]
698,[485 375]
699,[485 380]
700,[485 385]
701,[488 396]
702,[490 390]
703,[488 388]
704,[488 393]
705,[489 398]
706,[490 396]
707,[493 395]
708,[491 392]
709,[485 390]
710,[484 388]
711,[482 390]
712,[480 391]
713,[481 389]
714,[477 390]
715,[485 397]
716,[488 398]
717,[487 397]
718,[486 398]
719,[482 400]
720,[485 402]
721,[482 406]
722,[482 410]
723,[481 414]
724,[478 402]
725,[482 408]
726,[484 399]
727,[485 402]
728,[477 402]
729,[480 406]
730,[477 398]
731,[475 403]
732,[478 404]
733,[475 404]
734,[473 402]
735,[475 398]
736,[474 398]
737,[477 395]
738,[475 388]
739,[475 388]
740,[471 389]
741,[473 388]
742,[471 387]
743,[475 385]
744,[475 380]
745,[478 386]
746,[477 377]
747,[471 382]
748,[472 385]
749,[471 387]
750,[473 393]
751,[477 391]
752,[473 390]
753,[473 393]
754,[473 393]
755,[479 383]
756,[472 387]
757,[473 395]
758,[473 391]
759,[477 395]
760,[476 394]
761,[479 393]
762,[481 394]
763,[475 398]
764,[476 392]
765,[474 388]
766,[476 384]
767,[474 390]
768,[474 392]
769,[470 394]
770,[476 394]
771,[472 399]
772,[473 398]
773,[473 399]
774,[471 401]
775,[474 402]
776,[471 403]
777,[468 403]
778,[469 393]
779,[472 402]
780,[472 403]
781,[468 398]
782,[469 405]
783,[469 412]
784,[465 410]
785,[465 409]
786,[465 398]
787,[471 396]
788,[467 389]
789,[463 393]
790,[465 397]
791,[464 394]
792,[464 395]
793,[463 400]
794,[467 394]
795,[466 398]
796,[463 409]
797,[457 406]
798,[461 408]
799,[457 411]
800,[460 405]
801,[460 412]
802,[464 404]
803,[459 408]
804,[463 406]
805,[464 409]
806,[463 405]
807,[462 400]
808,[463 407]
809,[464 410]
810,[465 410]
811,[466 405]
812,[468 418]
813,[470 416]
814,[470 413]
815,[470 417]
816,[465 417]
817,[470 414]
818,[464 408]
819,[460 409]
820,[461 413]
821,[458 411]
822,[462 408]
823,[457 411]
824,[460 406]
825,[458 403]
826,[460 407]
827,[458 413]
828,[459 405]
829,[458 406]
830,[458 398]
831,[456 403]
832,[451 404]
833,[448 393]
834,[451 394]
835,[453 396]
836,[455 396]
837,[451 402]
838,[452 401]
839,[453 405]
840,[457 405]
841,[457 404]
842,[455 415]
843,[450 417]
844,[452 406]
845,[451 407]
846,[451 412]
847,[448 416]
848,[451 404]
849,[454 405]
850,[451 399]
851,[452 407]
852,[450 408]
853,[452 415]
854,[453 413]
855,[455 417]
856,[453 419]
857,[452 416]
858,[449 409]
859,[451 408]
860,[451 412]
861,[453 412]
862,[453 416]
863,[455 412]
864,[454 416]
865,[453 421]
866,[451 414]
867,[455 409]
868,[455 411]
869,[459 410]
870,[450 413]
871,[453 416]
872,[450 419]
873,[452 426]
874,[446 424]
875,[449 429]
876,[448 430]
877,[450 432]
878,[454 429]
879,[451 431]
880,[449 428]
881,[451 418]
882,[450 427]
883,[448 431]
884,[448 428]
885,[449 421]
886,[450 425]
887,[455 429]
888,[454 431]
889,[452 428]
890,[451 428]
891,[455 426]
892,[455 421]
893,[451 429]
894,[450 431]
895,[451 434]
896,[453 437]
897,[458 437]
898,[453 428]
899,[452 434]
900,[452 438]
901,[450 438]
902,[445 441]
903,[445 447]
904,[445 443]
905,[451 441]
906,[452 431]
907,[452 438]
908,[453 430]
909,[453 431]
910,[453 433]
911,[449 438]
912,[457 445]
913,[445 442]
914,[450 437]
915,[444 443]
916,[444 435]
917,[445 432]
918,[450 440]
919,[448 439]
920,[444 438]
921,[444 439]
922,[440 435]
923,[441 446]
924,[442 433]
925,[446 434]
926,[442 433]
927,[437 439]
928,[439 442]
929,[444 437]
930,[442 447]
931,[439 448]
932,[441 444]
933,[440 450]
934,[446 442]
935,[445 445]
936,[443 439]
937,[447 446]
938,[442 439]
939,[442 438]
940,[442 436]
941,[439 443]
942,[433 449]
943,[435 439]
944,[439 435]
945,[434 434]
946,[435 439]
947,[436 438]
948,[436 440]
949,[437 437]
950,[441 443]
951,[440 444]
952,[436 440]
953,[435 433]
954,[436 437]
955,[444 439]
956,[440 435]
957,[441 433]
958,[439 436]
959,[441 430]
960,[435 429]
961,[438 432]
962,[436 430]
963,[435 434]
964,[432 443]
965,[430 445]
966,[435 445]
967,[437 439]
968,[433 441]
969,[435 442]
970,[433 455]
971,[440 444]
972,[436 448]
973,[435 456]
974,[434 456]
975,[436 456]
976,[434 451]
977,[437 452]
978,[434 447]
979,[435 452]
980,[433 455]
981,[433 456]
982,[429 463]
983,[425 458]
984,[426 461]
985,[427 466]
986,[432 462]
987,[433 463]
988,[432 462]
989,[430 463]
990,[431 463]
991,[429 454]
992,[428 453]
993,[428 457]
994,[430 454]
995,[429 460]
996,[429 458]
997,[425 459]
998,[425 453]
999,[422 456]
1000,[422 460]
1001,[418 454]
1002,[415 452]
1003,[416 453]
1004,[416 454]
1005,[421 443]
1006,[416 448]
1007,[414 454]
1008,[416 455]
1009,[417 458]
1010,[420 458]
1011,[420 459]
1012,[420 460]
1013,[417 456]
1014,[418 456]
1015,[419 460]
1016,[420 462]
1017,[419 452]
1018,[420 458]
1019,[418 449]
1020,[417 447]
1021,[419 451]
1022,[418 451]
1023,[419 450]
1024,[417 443]
1025,[416 450]
1026,[418 454]
1027,[416 449]
1028,[413 447]
1029,[408 449]
1030,[413 449]
1031,[413 451]
1032,[413 455]
1033,[413 455]
1034,[416 456]
1035,[420 465]
1036,[420 469]
1037,[418 465]
1038,[418 465]
1039,[412 454]
1040,[414 459]
1041,[414 455]
1042,[409 463]
1043,[408 455]
1044,[409 458]
1045,[406 465]
1046,[410 464]
1047,[410 470]
1048,[413 467]
1049,[414 463]
1050,[416 455]
1051,[411 459]
1052,[414 454]
1053,[412 457]
1054,[410 462]
1055,[404 453]
1056,[405 450]
1057,[406 457]
1058,[405 465]
1059,[408 463]
1060,[399 462]
1061,[401 455]
1062,[403 462]
1063,[407 463]
1064,[410 456]
1065,[408 454]
1066,[405 459]
1067,[408 459]
1068,[408 458]
1069,[408 455]
1070,[409 460]
1071,[412 457]
1072,[408 460]
1073,[408 463]
1074,[408 469]
1075,[408 470]
1076,[403 469]
1077,[406 467]
1078,[407 468]
1079,[406 470]
1080,[408 469]
1081,[405 466]
1082,[405 469]
1083,[406 473]
1084,[408 480]
1085,[406 474]
1086,[403 473]
1087,[405 465]
1088,[405 466]
1089,[402 465]
1090,[403 464]
1091,[405 463]
1092,[404 466]
1093,[402 473]
1094,[404 469]
1095,[408 465]
1096,[410 465]
1097,[411 463]
1098,[413 461]
1099,[409 460]
1100,[408 460]
1101,[406 458]
1102,[402 457]
1103,[406 456]
1104,[409 464]
1105,[404 470]
1106,[410 466]
1107,[408 464]
1108,[410 466]
1109,[408 470]
1110,[403 463]
1111,[405 466]
1112,[403 467]
1113,[399 462]
1114,[407 465]
1115,[401 458]
1116,[411 457]
1117,[402 461]
1118,[404 471]
1119,[404 465]
1120,[402 462]
1121,[403 464]
1122,[400 464]
1123,[402 465]
1124,[401 470]
1125,[395 463]
1126,[398 462]
1127,[401 461]
1128,[403 457]
1129,[401 460]
1130,[402 461]
1131,[403 469]
1132,[404 472]
1133,[405 480]
1134,[400 473]
1135,[398 479]
1136,[398 483]
1137,[397 471]
1138,[397 476]
1139,[397 476]
1140,[404 473]
1141,[400 465]
1142,[400 461]
1143,[401 463]
1144,[399 458]
1145,[401 462]
1146,[405 465]
1147,[396 463]
1148,[396 467]
1149,[389 470]
1150,[394 465]
1151,[398 471]
1152,[394 471]
1153,[388 462]
1154,[386 462]
1155,[393 466]
1156,[388 461]
1157,[389 460]
1158,[382 456]
1159,[381 463]
1160,[386 460]
1161,[382 455]
1162,[385 459]
1163,[387 464]
1164,[382 458]
1165,[389 461]
1166,[387 468]
1167,[391 459]
1168,[392 460]
1169,[392 463]
1170,[388 462]
1171,[391 461]
1172,[389 467]
1173,[390 474]
1174,[388 473]
1175,[390 470]
1176,[384 470]
1177,[386 471]
1178,[382 477]
1179,[390 475]
1180,[383 471]
1181,[379 475]
1182,[382 476]
1183,[382 475]
1184,[385 478]
1185,[385 476]
1186,[389 466]
1187,[386 473]
1188,[386 467]
1189,[383 465]
1190,[386 468]
1191,[388 458]
1192,[387 456]
1193,[387 456]
1194,[384 455]
1195,[381 455]
1196,[382 451]
1197,[383 463]
1198,[387 460]
1199,[383 462]
1200,[379 463]
1201,[387 462]
1202,[382 464]
1203,[385 467]
1204,[382 472]
1205,[384 465]
1206,[385 459]
1207,[383 460]
1208,[385 455]
1209,[384 455]
1210,[386 455]
1211,[385 464]
1212,[388 470]
1213,[382 472]
1214,[384 472]
1215,[381 475]
1216,[381 471]
1217,[384 470]
1218,[382 467]
1219,[383 464]
1220,[379 460]
1221,[380 467]
1222,[380 466]
1223,[384 462]
1224,[383 460]
1225,[381 470]
1226,[383 468]
1227,[386 465]
1228,[386 472]
1229,[380 469]
1230,[381 478]
1231,[384 474]
1232,[388 477]
1233,[384 469]
1234,[383 472]
1235,[381 468]
1236,[381 463]
1237,[379 463]
1238,[377 460]
1239,[379 462]
1240,[378 469]
1241,[381 460]
1242,[380 460]
1243,[382 471]
1244,[379 474]
1245,[377 469]
1246,[372 467]
1247,[379 467]
1248,[372 471]
1249,[371 476]
1250,[376 470]
1251,[375 464]
1252,[376 468]
1253,[376 469]
1254,[372 466]
1255,[375 471]
1256,[378 465]
1257,[376 470]
1258,[376 472]
1259,[376 470]
1260,[378 471]
1261,[377 480]
1262,[377 479]
1263,[374 483]
1264,[379 481]
1265,[374 485]
1266,[368 488]
1267,[367 487]
1268,[372 489]
1269,[368 482]
1270,[369 481]
1271,[374 487]
1272,[366 490]
1273,[368 491]
1274,[370 481]
1275,[370 487]
1276,[374 483]
1277,[370 491]
1278,[371 489]
1279,[370 487]
1280,[369 479]
1281,[364 488]
1282,[363 483]
1283,[371 475]
1284,[371 477]
1285,[370 475]
1286,[371 480]
1287,[369 485]
1288,[370 481]
1289,[370 477]
1290,[370 485]
1291,[371 477]
1292,[374 475]
1293,[372 473]
1294,[371 480]
1295,[370 481]
1296,[375 474]
1297,[376 478]
1298,[375 480]
1299,[376 486]
1300,[367 472]
1301,[365 476]
1302,[371 472]
1303,[373 462]
1304,[374 467]
1305,[368 476]
1306,[368 468]
1307,[369 467]
1308,[371 471]
1309,[367 468]
1310,[371 476]
1311,[371 476]
1312,[371 478]
1313,[372 482]
1314,[375 481]
1315,[369 480]
1316,[367 480]
1317,[365 480]
1318,[368 472]
1319,[370 471]
1320,[371 465]
1321,[369 463]
1322,[368 469]
1323,[372 471]
1324,[369 472]
1325,[367 473]
1326,[363 471]
1327,[366 476]
1328,[366 472]
1329,[360 470]
1330,[362 480]
1331,[366 488]
1332,[367 479]
1333,[366 481]
1334,[359 481]
1335,[357 483]
1336,[356 477]
1337,[365 480]
1338,[361 466]
1339,[358 468]
1340,[367 471]
1341,[365 467]
1342,[371 468]
1343,[364 475]
1344,[365 474]
1345,[364 474]
1346,[361 473]
1347,[357 471]
1348,[357 479]
1349,[364 485]
1350,[364 483]
1351,[362 484]
1352,[360 485]
1353,[360 481]
1354,[358 477]
1355,[360 484]
1356,[359 488]
1357,[362 484]
1358,[358 477]
1359,[358 469]
1360,[355 466]
1361,[358 471]
1362,[357 474]
1363,[359 466]
1364,[356 469]
1365,[352 473]
1366,[355 473]
1367,[359 474]
1368,[355 473]
1369,[357 466]
1370,[357 474]
1371,[354 481]
1372,[355 471]
1373,[354 467]
1374,[352 466]
1375,[354 470]
1376,[355 468]
1377,[349 469]
1378,[353 473]
1379,[354 474]
1380,[349 472]
1381,[346 471]
1382,[353 469]
1383,[352 469]
1384,[355 472]
1385,[355 471]
1386,[354 478]
1387,[358 479]
1388,[358 476]
1389,[359 480]
1390,[362 469]
1391,[359 469]
1392,[361 473]
1393,[356 471]
1394,[356 469]
1395,[359 466]
1396,[353 466]
1397,[356 468]
1398,[356 475]
1399,[358 470]
1400,[360 469]
1401,[357 471]
1402,[355 471]
1403,[358 480]
1404,[353 473]
1405,[352 469]
1406,[351 470]
1407,[352 467]
1408,[353 473]
1409,[345 474]
1410,[355 477]
1411,[354 475]
1412,[352 470]
1413,[351 475]
1414,[353 473]
1415,[351 473]
1416,[353 470]
1417,[354 472]
1418,[352 473]
1419,[351 475]
1420,[351 468]
1421,[353 472]
1422,[349 462]
1423,[347 466]
1424,[343 466]
1425,[342 469]
1426,[345 478]
1427,[345 475]
1428,[342 480]
1429,[344 482]
1430,[340 475]
1431,[339 476]
1432,[343 477]
1433,[341 473]
1434,[343 480]
1435,[344 481]
1436,[344 475]
1437,[341 478]
1438,[334 487]
1439,[340 474]
1440,[342 473]
1441,[343 471]
1442,[342 473]
1443,[342 476]
1444,[340 479]
1445,[340 480]
1446,[339 474]
1447,[343 474]
1448,[338 481]
1449,[338 480]
1450,[336 485]
1451,[335 479]
1452,[335 482]
1453,[336 479]
1454,[333 484]
1455,[334 475]
1456,[337 472]
1457,[338 473]
1458,[337 471]
1459,[333 470]
1460,[332 460]
1461,[333 469]
1462,[332 467]
1463,[334 469]
1464,[333 467]
1465,[331 474]
1466,[331 475]
1467,[333 478]
1468,[331 484]
1469,[332 485]
1470,[331 488]
1471,[328 489]
1472,[334 487]
1473,[332 485]
1474,[332 487]
1475,[332 482]
1476,[330 484]
1477,[331 483]
1478,[331 483]
1479,[334 487]
1480,[331 488]
1481,[329 485]
1482,[331 484]
1483,[330 479]
1484,[326 483]
1485,[328 485]
1486,[326 485]
1487,[327 489]
1488,[329 492]
1489,[334 487]
1490,[329 488]
1491,[329 492]
1492,[329 487]
1493,[325 482]
1494,[328 487]
1495,[330 499]
1496,[327 490]
1497,[330 486]
1498,[328 486]
1499,[329 492]
1500,[326 499]
1501,[320 494]
1502,[325 492]
1503,[322 485]
1504,[326 486]
1505,[324 493]
1506,[325 495]
1507,[326 489]
1508,[325 485]
1509,[325 491]
1510,[324 493]
1511,[325 492]
1512,[325 493]
1513,[321 490]
1514,[326 497]
1515,[325 493]
1516,[324 493]
1517,[326 505]
1518,[324 498]
1519,[324 490]
1520,[320 481]
1521,[319 491]
1522,[318 483]
1523,[314 484]
1524,[317 481]
1525,[314 485]
1526,[316 485]
1527,[315 485]
1528,[318 489]
1529,[315 493]
1530,[313 500]
1531,[318 489]
1532,[319 484]
1533,[317 488]
1534,[320 484]
1535,[314 481]
1536,[317 482]
1537,[315 480]
1538,[318 482]
1539,[320 480]
1540,[323 490]
1541,[321 488]
1542,[322 492]
1543,[324 483]
1544,[323 493]
1545,[317 491]
1546,[321 494]
1547,[320 491]
1548,[320 488]
1549,[317 493]
1550,[320 493]
1551,[315 490]
1552,[317 488]
1553,[315 496]
1554,[319 498]
1555,[321 500]
1556,[320 495]
1557,[319 494]
1558,[316 494]
1559,[317 498]
1560,[321 496]
1561,[320 498]
1562,[319 494]
1563,[321 495]
1564,[324 497]
1565,[326 500]
1566,[323 500]
1567,[320 499]
1568,[323 499]
1569,[321 500]
1570,[322 508]
1571,[321 506]
1572,[323 504]
1573,[319 505]
1574,[319 502]
1575,[314 503]
1576,[314 502]
1577,[318 506]
1578,[319 512]
1579,[321 506]
1580,[316 501]
1581,[316 505]
1582,[320 507]
1583,[322 506]
1584,[318 508]
1585,[319 498]
1586,[320 503]
1587,[323 499]
1588,[327 501]
1589,[327 494]
1590,[327 502]
1591,[325 502]
1592,[328 501]
1593,[326 506]
1594,[328 506]
1595,[328 501]
1596,[327 496]
1597,[327 499]
1598,[323 498]
1599,[326 504]
1600,[325 499]
1601,[323 505]
1602,[319 502]
1603,[322 505]
1604,[323 513]
1605,[325 512]
1606,[328 516]
1607,[328 510]
1608,[328 503]
1609,[328 501]
1610,[327 502]
1611,[325 510]
1612,[323 509]
1613,[320 506]
1614,[328 506]
1615,[330 503]
1616,[325 500]
1617,[324 501]
1618,[326 504]
1619,[324 505]
1620,[322 501]
1621,[320 503]
1622,[322 507]
1623,[323 512]
1624,[323 506]
1625,[320 507]
1626,[324 513]
1627,[328 512]
1628,[324 512]
1629,[326 516]
1630,[322 518]
1631,[321 522]
1632,[329 521]
1633,[323 516]
1634,[324 518]
1635,[323 518]
1636,[320 519]
1637,[326 524]
1638,[322 522]
1639,[321 521]
1640,[324 515]
1641,[324 521]
1642,[323 520]
1643,[323 522]
1644,[326 522]
1645,[325 510]
1646,[326 511]
1647,[324 515]
1648,[325 508]
1649,[323 512]
1650,[320 514]
1651,[320 514]
1652,[322 513]
1653,[321 518]
1654,[321 509]
1655,[320 510]
1656,[316 508]
1657,[317 510]
1658,[311 513]
1659,[312 510]
1660,[308 507]
1661,[308 510]
1662,[310 513]
1663,[309 510]
1664,[312 510]
