,frap_region
0,[812   0]
1,[801  12]
2,[794  19]
3,[785  29]
4,[780  36]
5,[779  35]
6,[771  48]
7,[770  45]
8,[768  52]
9,[765  43]
10,[767  46]
11,[765  50]
12,[767  53]
13,[762  52]
14,[761  59]
15,[758  54]
16,[760  56]
17,[751  64]
18,[748  59]
19,[745  67]
20,[742  66]
21,[747  68]
22,[749  68]
23,[752  65]
24,[744  62]
25,[744  67]
26,[736  72]
27,[743  73]
28,[745  71]
29,[744  77]
30,[740  81]
31,[738  76]
32,[736  71]
33,[731  78]
34,[731  75]
35,[733  82]
36,[732  77]
37,[728  84]
38,[726  82]
39,[726  80]
40,[731  81]
41,[731  77]
42,[728  75]
43,[730  79]
44,[729  82]
45,[723  79]
46,[716  83]
47,[714  89]
48,[712  91]
49,[709  98]
50,[716 105]
51,[716 105]
52,[712 105]
53,[710  98]
54,[709 101]
55,[708 103]
56,[708 101]
57,[703 101]
58,[711  99]
59,[706 109]
60,[702 113]
61,[701 110]
62,[703 114]
63,[705 108]
64,[703 104]
65,[701 120]
66,[698 116]
67,[695 116]
68,[693 117]
69,[695 118]
70,[695 114]
71,[693 114]
72,[693 121]
73,[693 121]
74,[693 121]
75,[686 126]
76,[685 120]
77,[683 124]
78,[693 118]
79,[690 124]
80,[689 117]
81,[685 125]
82,[686 124]
83,[686 125]
84,[680 118]
85,[676 122]
86,[679 127]
87,[676 133]
88,[679 138]
89,[676 126]
90,[681 120]
91,[676 125]
92,[674 124]
93,[668 124]
94,[666 129]
95,[663 130]
96,[661 131]
97,[666 133]
98,[663 135]
99,[664 131]
100,[664 133]
101,[660 135]
102,[659 137]
103,[655 134]
104,[657 133]
105,[652 135]
106,[657 141]
107,[656 141]
108,[657 144]
109,[660 143]
110,[657 147]
111,[661 152]
112,[663 151]
113,[660 153]
114,[660 146]
115,[661 154]
116,[658 151]
117,[664 150]
118,[664 158]
119,[663 157]
120,[658 149]
121,[658 151]
122,[658 156]
123,[660 150]
124,[661 155]
125,[657 156]
126,[658 157]
127,[655 153]
128,[657 162]
129,[655 160]
130,[655 162]
131,[653 160]
132,[658 161]
133,[651 162]
134,[656 156]
135,[658 150]
136,[658 150]
137,[657 152]
138,[657 154]
139,[652 153]
140,[646 155]
141,[648 154]
142,[650 157]
143,[645 159]
144,[645 159]
145,[643 157]
146,[640 160]
147,[643 158]
148,[640 160]
149,[640 163]
150,[638 160]
151,[642 158]
152,[642 154]
153,[642 157]
154,[644 158]
155,[639 161]
156,[639 161]
157,[635 169]
158,[632 167]
159,[637 167]
160,[639 168]
161,[641 166]
162,[642 165]
163,[638 167]
164,[634 170]
165,[633 161]
166,[632 167]
167,[632 165]
168,[631 173]
169,[632 167]
170,[630 172]
171,[623 173]
172,[623 173]
173,[624 171]
174,[624 171]
175,[626 167]
176,[629 166]
177,[629 166]
178,[629 172]
179,[632 173]
180,[630 167]
181,[631 177]
182,[626 176]
183,[625 175]
184,[622 171]
185,[623 171]
186,[624 170]
187,[623 172]
188,[629 177]
189,[629 180]
190,[623 182]
191,[623 181]
192,[617 172]
193,[617 171]
194,[618 180]
195,[616 179]
196,[614 180]
197,[614 182]
198,[616 174]
199,[613 185]
200,[611 185]
201,[611 188]
202,[612 189]
203,[609 186]
204,[614 187]
205,[613 193]
206,[616 191]
207,[613 191]
208,[612 191]
209,[609 190]
210,[611 194]
211,[602 191]
212,[606 200]
213,[611 192]
214,[613 191]
215,[605 198]
216,[612 196]
217,[609 196]
218,[608 193]
219,[609 194]
220,[601 198]
221,[602 202]
222,[599 197]
223,[598 189]
224,[597 194]
225,[598 194]
226,[595 190]
227,[593 189]
228,[590 188]
229,[593 192]
230,[595 195]
231,[594 192]
232,[595 193]
233,[595 201]
234,[597 205]
235,[595 201]
236,[599 206]
237,[597 205]
238,[599 206]
239,[601 210]
240,[600 209]
241,[603 206]
242,[601 212]
243,[599 213]
244,[597 209]
245,[597 205]
246,[599 207]
247,[596 209]
248,[594 211]
249,[596 209]
250,[597 206]
