,on_num,off_num
0,33.0,826.0
1,38.0,815.0
2,40.0,798.0
3,50.0,791.0
4,49.0,787.0
5,53.0,784.0
6,60.0,777.0
7,56.0,767.0
8,68.0,766.0
9,73.0,760.0
10,74.0,750.0
11,76.0,739.0
12,81.0,743.0
13,86.0,744.0
14,95.0,741.0
15,104.0,731.0
16,104.0,729.0
17,98.0,721.0
18,107.0,716.0
19,110.0,712.0
20,113.0,706.0
21,119.0,704.0
22,118.0,701.0
23,110.0,692.0
24,109.0,695.0
25,109.0,694.0
26,115.0,676.0
27,118.0,679.0
28,119.0,680.0
29,122.0,676.0
30,124.0,672.0
31,129.0,670.0
32,116.0,671.0
33,119.0,671.0
34,123.0,666.0
35,122.0,663.0
36,128.0,666.0
37,128.0,665.0
38,137.0,663.0
39,127.0,656.0
40,139.0,648.0
41,131.0,651.0
42,137.0,653.0
43,136.0,657.0
44,138.0,651.0
45,141.0,654.0
46,145.0,654.0
47,146.0,648.0
48,144.0,662.0
49,138.0,661.0
50,139.0,648.0
51,143.0,647.0
52,146.0,647.0
53,150.0,649.0
54,148.0,644.0
55,149.0,650.0
56,159.0,647.0
57,157.0,653.0
58,171.0,653.0
59,177.0,649.0
60,174.0,635.0
61,172.0,631.0
62,179.0,631.0
63,182.0,627.0
64,187.0,626.0
65,182.0,624.0
66,183.0,621.0
67,183.0,623.0
68,184.0,616.0
69,184.0,619.0
70,179.0,620.0
71,191.0,617.0
72,186.0,616.0
73,182.0,614.0
74,186.0,608.0
75,186.0,608.0
76,184.0,602.0
77,180.0,605.0
78,177.0,612.0
79,181.0,610.0
80,189.0,595.0
81,179.0,604.0
82,187.0,602.0
83,180.0,599.0
84,178.0,606.0
85,189.0,596.0
86,181.0,592.0
87,186.0,593.0
88,188.0,595.0
89,183.0,597.0
90,189.0,600.0
91,181.0,604.0
92,186.0,606.0
93,189.0,600.0
94,183.0,604.0
95,194.0,603.0
96,200.0,596.0
97,196.0,595.0
98,195.0,595.0
99,206.0,592.0
100,210.0,595.0
101,206.0,593.0
102,203.0,586.0
103,206.0,589.0
104,224.0,589.0
105,220.0,591.0
106,214.0,588.0
107,221.0,593.0
108,224.0,590.0
109,213.0,587.0
110,214.0,583.0
111,216.0,580.0
112,222.0,583.0
113,220.0,579.0
114,229.0,589.0
115,218.0,583.0
116,221.0,585.0
117,219.0,575.0
118,233.0,573.0
119,237.0,567.0
120,237.0,575.0
121,243.0,572.0
122,235.0,575.0
123,233.0,573.0
124,237.0,574.0
125,239.0,570.0
126,236.0,571.0
127,240.0,574.0
128,246.0,574.0
129,253.0,573.0
130,265.0,567.0
131,264.0,564.0
132,265.0,563.0
133,260.0,562.0
134,260.0,561.0
135,258.0,560.0
136,259.0,559.0
137,257.0,551.0
138,260.0,554.0
139,263.0,558.0
140,260.0,555.0
141,264.0,559.0
142,267.0,560.0
143,273.0,562.0
144,274.0,560.0
145,271.0,556.0
146,274.0,562.0
147,271.0,550.0
148,260.0,551.0
149,270.0,555.0
150,272.0,556.0
151,272.0,556.0
152,273.0,556.0
153,283.0,557.0
154,276.0,560.0
155,277.0,554.0
