,on_num,off_num
0,25.0,853.0
1,37.0,841.0
2,46.0,835.0
3,52.0,831.0
4,63.0,819.0
5,71.0,804.0
6,80.0,793.0
7,86.0,790.0
8,94.0,783.0
9,92.0,767.0
10,104.0,763.0
11,104.0,750.0
12,118.0,751.0
13,128.0,742.0
14,138.0,743.0
15,149.0,737.0
16,158.0,741.0
17,168.0,736.0
18,177.0,733.0
19,170.0,731.0
20,173.0,724.0
21,173.0,719.0
22,178.0,721.0
23,170.0,719.0
24,174.0,714.0
25,182.0,708.0
26,194.0,709.0
27,199.0,697.0
28,201.0,696.0
29,207.0,697.0
30,226.0,691.0
31,220.0,685.0
32,221.0,687.0
33,214.0,693.0
34,220.0,687.0
35,227.0,681.0
36,227.0,671.0
37,229.0,668.0
38,235.0,661.0
39,241.0,667.0
40,241.0,653.0
41,250.0,651.0
42,252.0,653.0
43,244.0,654.0
44,244.0,662.0
45,243.0,650.0
46,236.0,654.0
47,252.0,643.0
48,250.0,647.0
49,258.0,647.0
50,252.0,640.0
51,237.0,630.0
52,247.0,638.0
53,250.0,628.0
54,244.0,635.0
55,265.0,631.0
56,261.0,624.0
57,264.0,624.0
58,261.0,622.0
59,264.0,623.0
60,261.0,618.0
61,265.0,618.0
62,274.0,616.0
63,281.0,621.0
64,274.0,611.0
65,270.0,605.0
66,282.0,608.0
67,287.0,603.0
68,280.0,604.0
69,296.0,598.0
70,289.0,593.0
71,291.0,592.0
72,289.0,585.0
73,296.0,581.0
74,301.0,580.0
75,304.0,582.0
76,289.0,584.0
77,302.0,573.0
78,305.0,567.0
79,310.0,556.0
80,315.0,568.0
81,319.0,565.0
82,313.0,566.0
83,317.0,560.0
84,315.0,560.0
85,323.0,567.0
86,329.0,563.0
87,331.0,560.0
88,332.0,562.0
89,326.0,559.0
90,340.0,556.0
91,338.0,559.0
92,342.0,555.0
93,343.0,553.0
94,346.0,555.0
95,349.0,548.0
96,360.0,548.0
97,358.0,547.0
98,364.0,552.0
99,373.0,554.0
100,373.0,552.0
101,380.0,552.0
102,377.0,557.0
103,373.0,560.0
104,375.0,559.0
105,378.0,555.0
106,378.0,555.0
107,382.0,558.0
108,371.0,550.0
109,374.0,541.0
110,374.0,538.0
111,393.0,535.0
112,403.0,534.0
113,402.0,536.0
114,396.0,522.0
115,401.0,531.0
116,401.0,523.0
117,404.0,526.0
118,407.0,526.0
119,399.0,525.0
120,402.0,529.0
121,422.0,520.0
122,422.0,519.0
123,424.0,517.0
124,412.0,516.0
125,423.0,515.0
126,415.0,512.0
127,408.0,511.0
128,411.0,503.0
129,414.0,497.0
130,409.0,499.0
131,424.0,491.0
132,423.0,490.0
133,422.0,494.0
134,426.0,488.0
135,426.0,484.0
136,421.0,486.0
137,421.0,486.0
138,428.0,493.0
139,421.0,484.0
140,419.0,482.0
141,416.0,490.0
142,418.0,489.0
143,426.0,487.0
144,421.0,487.0
145,424.0,485.0
146,435.0,484.0
147,430.0,480.0
148,441.0,488.0
149,431.0,483.0
150,432.0,485.0
151,425.0,478.0
152,432.0,478.0
153,417.0,474.0
154,423.0,476.0
155,429.0,472.0
156,435.0,471.0
157,438.0,477.0
158,432.0,471.0
159,426.0,466.0
160,425.0,470.0
161,434.0,476.0
162,429.0,475.0
163,423.0,475.0
164,419.0,473.0
165,413.0,477.0
166,422.0,477.0
167,427.0,474.0
168,426.0,474.0
169,415.0,471.0
170,413.0,469.0
171,422.0,472.0
172,417.0,469.0
173,420.0,459.0
174,409.0,461.0
175,416.0,464.0
176,421.0,458.0
177,419.0,457.0
178,421.0,457.0
179,427.0,453.0
180,436.0,455.0
181,443.0,452.0
182,442.0,452.0
183,434.0,443.0
184,435.0,444.0
185,436.0,442.0
186,428.0,444.0
187,438.0,436.0
188,452.0,428.0
189,442.0,433.0
190,445.0,438.0
191,444.0,442.0
192,445.0,442.0
193,444.0,443.0
194,438.0,436.0
195,454.0,435.0
196,442.0,436.0
197,439.0,439.0
198,441.0,438.0
199,443.0,442.0
200,448.0,440.0
201,438.0,431.0
202,442.0,425.0
203,442.0,423.0
204,445.0,421.0
205,445.0,415.0
206,457.0,409.0
207,468.0,417.0
208,467.0,416.0
209,460.0,413.0
210,466.0,417.0
211,467.0,419.0
212,463.0,414.0
213,473.0,409.0
214,472.0,411.0
215,465.0,412.0
216,459.0,412.0
217,460.0,411.0
218,458.0,422.0
219,466.0,415.0
220,453.0,415.0
221,463.0,413.0
222,463.0,412.0
223,465.0,413.0
224,464.0,420.0
225,474.0,414.0
226,478.0,407.0
227,479.0,410.0
228,479.0,414.0
229,482.0,417.0
230,479.0,420.0
231,480.0,414.0
232,487.0,414.0
233,483.0,409.0
234,486.0,414.0
235,474.0,411.0
236,475.0,400.0
237,482.0,401.0
238,481.0,397.0
239,491.0,395.0
240,485.0,390.0
241,479.0,396.0
242,474.0,395.0
243,475.0,391.0
244,464.0,404.0
245,469.0,403.0
246,468.0,408.0
247,468.0,400.0
248,466.0,403.0
249,471.0,394.0
250,478.0,398.0
251,474.0,392.0
252,476.0,399.0
253,459.0,397.0
254,473.0,390.0
255,477.0,389.0
256,481.0,391.0
257,477.0,390.0
258,484.0,390.0
259,488.0,388.0
260,486.0,385.0
261,489.0,383.0
262,497.0,382.0
263,494.0,379.0
264,494.0,380.0
265,491.0,377.0
266,487.0,374.0
267,488.0,388.0
268,483.0,384.0
269,481.0,390.0
270,478.0,385.0
271,482.0,380.0
272,479.0,385.0
273,486.0,382.0
274,491.0,376.0
275,500.0,376.0
276,496.0,383.0
277,503.0,379.0
278,498.0,379.0
279,496.0,380.0
280,502.0,376.0
281,501.0,376.0
282,500.0,376.0
283,509.0,382.0
284,502.0,371.0
285,506.0,371.0
286,507.0,375.0
287,506.0,368.0
288,507.0,363.0
289,497.0,357.0
290,503.0,361.0
291,512.0,365.0
292,512.0,366.0
293,514.0,366.0
294,513.0,368.0
295,511.0,368.0
296,515.0,366.0
297,514.0,369.0
298,510.0,372.0
299,509.0,367.0
300,522.0,368.0
301,521.0,366.0
302,514.0,358.0
303,517.0,357.0
304,507.0,360.0
305,504.0,369.0
306,501.0,367.0
307,510.0,369.0
308,508.0,370.0
309,505.0,367.0
310,513.0,366.0
311,501.0,367.0
312,501.0,359.0
313,497.0,355.0
314,515.0,359.0
315,522.0,361.0
316,533.0,368.0
317,532.0,363.0
318,543.0,358.0
319,549.0,353.0
320,543.0,354.0
321,536.0,353.0
322,543.0,357.0
323,532.0,356.0
324,530.0,352.0
325,526.0,353.0
326,522.0,352.0
327,516.0,348.0
328,521.0,350.0
329,513.0,345.0
330,509.0,342.0
331,508.0,342.0
332,518.0,339.0
333,517.0,343.0
334,522.0,340.0
335,518.0,334.0
336,513.0,336.0
337,516.0,332.0
338,535.0,331.0
339,540.0,326.0
340,543.0,337.0
341,539.0,335.0
342,536.0,332.0
343,536.0,331.0
344,529.0,334.0
345,528.0,335.0
346,530.0,335.0
347,529.0,330.0
348,521.0,333.0
349,532.0,333.0
350,534.0,333.0
351,535.0,337.0
352,541.0,329.0
353,557.0,330.0
354,554.0,327.0
355,548.0,328.0
356,547.0,328.0
357,547.0,331.0
358,542.0,332.0
359,543.0,325.0
360,542.0,329.0
361,548.0,330.0
362,549.0,328.0
363,550.0,325.0
364,559.0,324.0
365,557.0,321.0
366,561.0,314.0
367,566.0,317.0
368,551.0,314.0
369,555.0,314.0
370,562.0,308.0
371,553.0,313.0
372,549.0,314.0
373,549.0,303.0
374,550.0,304.0
375,550.0,305.0
376,547.0,299.0
377,560.0,299.0
378,551.0,304.0
379,562.0,310.0
380,569.0,311.0
381,558.0,309.0
382,561.0,310.0
383,566.0,305.0
384,571.0,306.0
385,573.0,309.0
386,562.0,309.0
387,573.0,313.0
388,578.0,305.0
389,570.0,307.0
390,579.0,309.0
391,580.0,296.0
392,580.0,297.0
393,580.0,295.0
394,581.0,303.0
395,578.0,298.0
396,577.0,300.0
397,581.0,294.0
398,576.0,301.0
399,579.0,301.0
400,586.0,302.0
401,581.0,305.0
402,570.0,303.0
403,580.0,303.0
404,567.0,300.0
405,570.0,303.0
406,566.0,305.0
407,578.0,294.0
408,581.0,313.0
409,594.0,305.0
410,595.0,300.0
411,595.0,306.0
412,607.0,300.0
413,601.0,301.0
414,597.0,302.0
415,592.0,298.0
416,595.0,304.0
417,616.0,300.0
418,606.0,306.0
419,609.0,306.0
420,600.0,301.0
421,615.0,304.0
422,614.0,299.0
423,613.0,304.0
