,on_num,off_num
0,11.0,796.0
1,12.0,789.0
2,19.0,781.0
3,15.0,781.0
4,23.0,778.0
5,27.0,771.0
6,32.0,770.0
7,36.0,766.0
8,39.0,759.0
9,47.0,762.0
10,47.0,759.0
11,52.0,756.0
12,50.0,755.0
13,53.0,755.0
14,53.0,753.0
15,50.0,750.0
16,50.0,748.0
17,57.0,749.0
18,58.0,751.0
19,57.0,751.0
20,58.0,748.0
21,62.0,743.0
22,59.0,741.0
23,63.0,739.0
24,66.0,737.0
25,64.0,737.0
26,72.0,739.0
27,77.0,731.0
28,75.0,735.0
29,77.0,732.0
30,75.0,731.0
31,80.0,725.0
32,77.0,728.0
33,78.0,726.0
34,76.0,724.0
35,77.0,719.0
36,83.0,724.0
37,85.0,717.0
38,93.0,717.0
39,92.0,714.0
40,92.0,714.0
41,93.0,715.0
42,94.0,716.0
43,92.0,714.0
44,93.0,718.0
45,94.0,712.0
46,97.0,705.0
47,92.0,710.0
48,95.0,708.0
49,93.0,709.0
50,96.0,708.0
51,96.0,705.0
52,99.0,709.0
53,100.0,712.0
54,105.0,712.0
55,104.0,710.0
56,100.0,711.0
57,104.0,708.0
58,107.0,697.0
59,112.0,695.0
60,108.0,696.0
61,110.0,692.0
62,108.0,692.0
63,110.0,689.0
64,107.0,694.0
65,112.0,695.0
66,111.0,699.0
67,107.0,694.0
68,112.0,691.0
69,116.0,690.0
70,116.0,688.0
71,117.0,684.0
72,122.0,682.0
73,118.0,691.0
74,123.0,690.0
75,127.0,686.0
76,123.0,684.0
77,128.0,686.0
78,129.0,682.0
79,129.0,685.0
80,128.0,686.0
81,127.0,683.0
82,128.0,684.0
83,127.0,683.0
84,128.0,681.0
85,136.0,684.0
86,136.0,684.0
87,142.0,684.0
88,142.0,679.0
89,131.0,680.0
90,139.0,675.0
91,139.0,673.0
92,139.0,675.0
93,138.0,671.0
94,145.0,672.0
95,146.0,674.0
96,138.0,671.0
97,147.0,674.0
98,142.0,675.0
99,143.0,671.0
100,144.0,674.0
101,149.0,669.0
102,146.0,664.0
103,146.0,666.0
104,147.0,672.0
105,150.0,676.0
106,151.0,672.0
107,148.0,675.0
108,158.0,669.0
109,154.0,669.0
110,144.0,667.0
111,154.0,660.0
112,151.0,661.0
113,156.0,661.0
114,156.0,660.0
115,156.0,662.0
116,155.0,663.0
117,153.0,659.0
118,159.0,656.0
119,154.0,662.0
120,150.0,653.0
121,153.0,656.0
122,153.0,655.0
123,159.0,652.0
124,161.0,648.0
125,157.0,651.0
126,162.0,653.0
127,165.0,655.0
128,162.0,658.0
129,169.0,655.0
130,165.0,650.0
131,162.0,649.0
132,161.0,648.0
133,161.0,651.0
134,159.0,647.0
135,160.0,650.0
136,159.0,649.0
137,160.0,648.0
138,152.0,651.0
139,147.0,646.0
140,153.0,649.0
141,148.0,647.0
142,152.0,646.0
143,155.0,648.0
144,155.0,647.0
145,155.0,652.0
146,153.0,643.0
147,158.0,643.0
148,166.0,644.0
149,164.0,644.0
150,162.0,642.0
151,163.0,638.0
152,162.0,637.0
153,161.0,634.0
154,163.0,634.0
155,161.0,638.0
156,161.0,640.0
157,155.0,645.0
158,158.0,643.0
159,159.0,636.0
160,161.0,638.0
161,163.0,640.0
162,160.0,636.0
163,161.0,640.0
164,157.0,638.0
165,158.0,636.0
166,163.0,639.0
167,157.0,637.0
168,158.0,630.0
169,159.0,624.0
170,170.0,625.0
171,169.0,627.0
172,172.0,629.0
173,171.0,629.0
174,166.0,626.0
175,169.0,628.0
176,164.0,625.0
177,166.0,628.0
178,163.0,627.0
179,163.0,632.0
180,173.0,628.0
181,166.0,632.0
182,171.0,624.0
183,175.0,626.0
184,169.0,621.0
185,170.0,620.0
186,176.0,617.0
187,170.0,618.0
188,171.0,622.0
189,169.0,618.0
190,172.0,614.0
191,167.0,617.0
192,176.0,621.0
193,174.0,623.0
194,170.0,620.0
195,176.0,623.0
196,178.0,621.0
197,182.0,618.0
198,176.0,621.0
199,174.0,620.0
200,177.0,618.0
201,181.0,616.0
202,180.0,616.0
203,179.0,616.0
204,183.0,614.0
205,184.0,616.0
206,178.0,614.0
207,187.0,610.0
208,190.0,615.0
209,188.0,615.0
210,186.0,616.0
211,189.0,614.0
212,190.0,619.0
213,192.0,616.0
214,184.0,614.0
215,185.0,617.0
216,189.0,615.0
217,189.0,608.0
218,187.0,607.0
219,192.0,606.0
220,192.0,606.0
221,193.0,603.0
222,187.0,607.0
223,191.0,607.0
224,192.0,603.0
225,191.0,604.0
226,185.0,603.0
227,192.0,602.0
228,191.0,602.0
229,191.0,601.0
230,189.0,603.0
231,188.0,598.0
232,195.0,601.0
233,197.0,600.0
234,195.0,596.0
235,199.0,599.0
236,199.0,600.0
237,200.0,598.0
238,197.0,601.0
239,201.0,600.0
240,195.0,607.0
241,198.0,604.0
242,195.0,603.0
243,200.0,604.0
244,205.0,603.0
245,199.0,602.0
246,206.0,605.0
247,207.0,604.0
248,208.0,606.0
249,209.0,605.0
250,203.0,607.0
251,208.0,607.0
252,208.0,607.0
253,202.0,608.0
254,203.0,607.0
255,205.0,605.0
256,209.0,599.0
257,208.0,599.0
258,210.0,600.0
259,200.0,599.0
260,201.0,599.0
261,205.0,601.0
262,205.0,598.0
263,206.0,596.0
264,208.0,591.0
265,206.0,593.0
266,202.0,589.0
267,203.0,587.0
268,198.0,587.0
269,197.0,586.0
270,198.0,587.0
271,196.0,591.0
272,198.0,593.0
273,204.0,588.0
274,205.0,591.0
275,208.0,591.0
276,208.0,590.0
277,206.0,591.0
278,211.0,591.0
279,214.0,591.0
280,218.0,591.0
281,218.0,587.0
282,214.0,583.0
283,215.0,578.0
284,219.0,579.0
285,216.0,583.0
286,214.0,577.0
287,213.0,580.0
288,211.0,578.0
289,214.0,577.0
290,213.0,578.0
291,218.0,580.0
292,220.0,574.0
293,216.0,577.0
294,216.0,573.0
295,213.0,568.0
296,210.0,580.0
297,214.0,580.0
298,217.0,580.0
299,216.0,584.0
300,216.0,584.0
301,216.0,582.0
302,217.0,584.0
303,217.0,584.0
304,216.0,579.0
305,219.0,574.0
306,223.0,573.0
307,226.0,577.0
308,228.0,573.0
309,224.0,569.0
310,218.0,571.0
311,228.0,570.0
312,223.0,571.0
313,226.0,575.0
314,221.0,575.0
315,223.0,573.0
316,221.0,572.0
317,220.0,573.0
318,221.0,572.0
319,221.0,575.0
320,220.0,571.0
321,225.0,571.0
322,219.0,569.0
323,223.0,569.0
324,222.0,570.0
325,221.0,568.0
326,225.0,568.0
327,227.0,569.0
328,227.0,573.0
329,230.0,575.0
330,235.0,574.0
331,236.0,572.0
332,236.0,574.0
333,230.0,575.0
334,232.0,580.0
335,235.0,575.0
336,230.0,580.0
337,234.0,579.0
338,234.0,578.0
339,227.0,577.0
340,225.0,574.0
341,228.0,570.0
342,229.0,575.0
343,229.0,575.0
344,230.0,577.0
345,234.0,573.0
346,230.0,572.0
347,226.0,570.0
348,221.0,569.0
349,225.0,572.0
350,227.0,571.0
351,231.0,571.0
352,228.0,575.0
353,228.0,576.0
354,235.0,576.0
355,239.0,573.0
356,243.0,575.0
357,246.0,568.0
358,244.0,571.0
359,240.0,573.0
360,235.0,573.0
361,240.0,569.0
362,240.0,569.0
363,240.0,573.0
364,239.0,576.0
365,238.0,575.0
366,243.0,570.0
367,242.0,576.0
368,238.0,570.0
369,243.0,570.0
370,247.0,567.0
