,on_num,off_num
0,52.0,784.0
1,63.0,771.0
2,70.0,754.0
3,81.0,737.0
4,91.0,739.0
5,94.0,726.0
6,103.0,712.0
7,122.0,711.0
8,117.0,710.0
9,115.0,706.0
10,124.0,698.0
11,133.0,693.0
12,141.0,692.0
13,140.0,674.0
14,147.0,671.0
15,151.0,653.0
16,162.0,664.0
17,177.0,645.0
18,185.0,643.0
19,182.0,635.0
20,184.0,628.0
21,193.0,623.0
22,207.0,628.0
23,203.0,616.0
24,209.0,613.0
25,202.0,611.0
26,204.0,605.0
27,204.0,602.0
28,206.0,600.0
29,213.0,595.0
30,215.0,596.0
31,233.0,594.0
32,232.0,590.0
33,231.0,586.0
34,229.0,576.0
35,246.0,578.0
36,237.0,579.0
37,236.0,572.0
38,242.0,568.0
39,243.0,568.0
40,226.0,557.0
41,241.0,557.0
42,251.0,556.0
43,238.0,554.0
44,254.0,546.0
45,255.0,546.0
46,269.0,550.0
47,271.0,549.0
48,274.0,543.0
49,269.0,538.0
50,268.0,537.0
51,265.0,542.0
52,278.0,532.0
53,277.0,531.0
54,289.0,536.0
55,295.0,532.0
56,297.0,537.0
57,298.0,531.0
58,296.0,522.0
59,311.0,522.0
60,305.0,518.0
61,314.0,514.0
62,314.0,511.0
63,312.0,506.0
64,324.0,508.0
65,316.0,499.0
66,319.0,500.0
67,323.0,499.0
68,334.0,490.0
69,335.0,493.0
70,333.0,493.0
71,338.0,488.0
72,346.0,482.0
73,352.0,484.0
74,354.0,488.0
75,345.0,485.0
76,354.0,476.0
77,345.0,473.0
78,339.0,470.0
79,349.0,469.0
80,339.0,468.0
81,367.0,464.0
82,362.0,464.0
83,363.0,472.0
84,368.0,469.0
85,373.0,470.0
86,369.0,461.0
87,359.0,465.0
88,361.0,459.0
89,359.0,464.0
90,353.0,457.0
91,357.0,457.0
92,356.0,454.0
93,360.0,446.0
94,364.0,442.0
95,360.0,442.0
96,368.0,444.0
97,375.0,439.0
98,379.0,435.0
99,384.0,427.0
100,385.0,421.0
101,368.0,426.0
102,380.0,426.0
103,384.0,422.0
104,379.0,421.0
105,379.0,419.0
106,390.0,423.0
107,386.0,430.0
108,383.0,425.0
109,377.0,430.0
110,386.0,425.0
111,390.0,418.0
112,388.0,426.0
113,393.0,422.0
114,381.0,421.0
115,396.0,423.0
116,401.0,422.0
117,408.0,421.0
118,404.0,420.0
119,406.0,413.0
120,411.0,416.0
121,414.0,410.0
122,413.0,412.0
123,415.0,407.0
124,422.0,406.0
125,421.0,405.0
126,420.0,413.0
127,422.0,412.0
128,411.0,411.0
129,414.0,415.0
130,425.0,409.0
131,425.0,403.0
132,413.0,408.0
133,427.0,413.0
134,427.0,410.0
135,429.0,402.0
136,422.0,390.0
137,423.0,393.0
138,428.0,393.0
139,428.0,388.0
140,429.0,382.0
141,446.0,381.0
142,442.0,379.0
143,445.0,374.0
144,446.0,369.0
145,443.0,381.0
146,450.0,383.0
147,451.0,376.0
148,451.0,371.0
149,444.0,369.0
150,435.0,377.0
151,439.0,369.0
152,448.0,371.0
153,447.0,370.0
154,449.0,370.0
155,459.0,368.0
156,456.0,360.0
157,452.0,368.0
158,461.0,365.0
159,456.0,365.0
160,454.0,363.0
161,454.0,356.0
162,457.0,359.0
163,464.0,358.0
164,464.0,350.0
165,459.0,343.0
166,466.0,353.0
167,469.0,348.0
168,462.0,348.0
169,469.0,348.0
170,462.0,343.0
171,465.0,344.0
172,466.0,348.0
173,465.0,344.0
174,473.0,346.0
175,489.0,341.0
176,487.0,340.0
177,485.0,338.0
178,483.0,338.0
179,490.0,329.0
180,482.0,331.0
181,480.0,334.0
182,484.0,329.0
183,471.0,327.0
184,489.0,328.0
185,490.0,324.0
186,476.0,323.0
187,488.0,322.0
188,478.0,321.0
189,489.0,324.0
190,492.0,322.0
191,487.0,318.0
192,506.0,315.0
193,508.0,319.0
194,502.0,314.0
195,497.0,310.0
196,507.0,307.0
197,517.0,309.0
198,520.0,309.0
199,517.0,306.0
200,514.0,315.0
201,504.0,310.0
202,511.0,311.0
203,499.0,309.0
204,512.0,308.0
205,515.0,301.0
206,515.0,305.0
207,514.0,303.0
208,509.0,303.0
209,517.0,304.0
210,523.0,300.0
211,529.0,293.0
212,533.0,299.0
213,539.0,299.0
214,519.0,289.0
215,525.0,294.0
216,520.0,293.0
217,527.0,299.0
218,532.0,291.0
219,545.0,291.0
220,549.0,295.0
221,546.0,287.0
222,564.0,287.0
223,543.0,292.0
224,538.0,291.0
225,552.0,286.0
226,547.0,290.0
227,535.0,283.0
228,527.0,288.0
229,537.0,286.0
230,533.0,286.0
231,532.0,279.0
232,537.0,290.0
233,536.0,292.0
234,528.0,287.0
235,519.0,283.0
236,532.0,288.0
237,531.0,286.0
238,541.0,289.0
239,537.0,286.0
240,546.0,285.0
241,558.0,284.0
242,559.0,284.0
243,554.0,284.0
244,552.0,280.0
245,554.0,278.0
246,556.0,282.0
247,559.0,288.0
248,550.0,281.0
249,566.0,276.0
250,557.0,283.0
251,575.0,284.0
252,582.0,281.0
253,576.0,278.0
254,580.0,276.0
255,579.0,281.0
256,584.0,276.0
257,574.0,276.0
258,563.0,275.0
259,563.0,273.0
260,547.0,274.0
261,555.0,279.0
262,561.0,268.0
263,553.0,265.0
264,563.0,265.0
265,551.0,270.0
266,571.0,268.0
267,573.0,265.0
268,583.0,262.0
269,579.0,265.0
270,574.0,264.0
271,587.0,262.0
272,591.0,261.0
273,577.0,261.0
274,576.0,259.0
275,588.0,259.0
276,581.0,255.0
277,575.0,256.0
278,575.0,263.0
279,562.0,255.0
280,570.0,254.0
281,573.0,256.0
282,573.0,257.0
283,583.0,263.0
284,589.0,261.0
285,591.0,254.0
286,584.0,258.0
287,584.0,259.0
288,585.0,257.0
289,580.0,248.0
290,587.0,257.0
291,582.0,255.0
292,581.0,252.0
293,577.0,255.0
294,589.0,253.0
295,590.0,252.0
296,584.0,252.0
297,591.0,249.0
298,578.0,247.0
299,576.0,242.0
300,574.0,246.0
301,595.0,242.0
302,601.0,249.0
303,597.0,249.0
304,593.0,250.0
305,603.0,248.0
306,590.0,242.0
307,601.0,238.0
308,600.0,237.0
309,596.0,239.0
310,598.0,242.0
311,605.0,240.0
312,607.0,239.0
313,605.0,237.0
314,622.0,237.0
315,611.0,232.0
316,616.0,236.0
317,623.0,235.0
318,627.0,222.0
319,614.0,228.0
320,614.0,223.0
321,608.0,220.0
322,605.0,217.0
323,601.0,220.0
324,602.0,220.0
325,605.0,223.0
326,606.0,214.0
327,608.0,216.0
328,604.0,217.0
329,616.0,221.0
330,602.0,220.0
331,607.0,225.0
332,613.0,224.0
333,617.0,217.0
334,612.0,215.0
335,608.0,215.0
336,619.0,217.0
337,623.0,225.0
338,610.0,224.0
339,608.0,222.0
340,619.0,220.0
341,614.0,223.0
342,611.0,217.0
343,614.0,212.0
344,602.0,216.0
345,605.0,213.0
346,613.0,209.0
347,626.0,208.0
348,632.0,209.0
349,629.0,206.0
350,626.0,208.0
351,625.0,205.0
352,612.0,207.0
353,614.0,209.0
354,629.0,211.0
355,624.0,217.0
356,623.0,219.0
357,618.0,214.0
358,613.0,217.0
359,624.0,209.0
360,613.0,211.0
361,609.0,213.0
362,632.0,213.0
363,632.0,209.0
364,637.0,209.0
365,635.0,209.0
366,624.0,209.0
367,617.0,211.0
368,626.0,214.0
369,607.0,216.0
370,626.0,213.0
371,620.0,221.0
372,625.0,214.0
373,632.0,212.0
374,628.0,211.0
375,631.0,205.0
376,633.0,208.0
377,624.0,197.0
378,629.0,195.0
379,645.0,195.0
380,625.0,195.0
381,627.0,196.0
382,628.0,195.0
383,625.0,196.0
384,623.0,200.0
385,621.0,203.0
386,630.0,203.0
387,615.0,200.0
388,619.0,196.0
389,611.0,204.0
390,612.0,204.0
391,603.0,200.0
392,604.0,200.0
