,on_num,off_num
0,38.0,786.0
1,61.0,760.0
2,66.0,746.0
3,91.0,727.0
4,98.0,729.0
5,105.0,731.0
6,113.0,718.0
7,117.0,716.0
8,118.0,708.0
9,115.0,693.0
10,125.0,693.0
11,128.0,688.0
12,135.0,683.0
13,140.0,670.0
14,144.0,655.0
15,155.0,652.0
16,159.0,638.0
17,174.0,633.0
18,178.0,638.0
19,172.0,633.0
20,174.0,628.0
21,173.0,624.0
22,171.0,621.0
23,186.0,616.0
24,195.0,611.0
25,197.0,606.0
26,201.0,611.0
27,203.0,608.0
28,202.0,604.0
29,198.0,596.0
30,212.0,593.0
31,224.0,592.0
32,227.0,592.0
33,228.0,589.0
34,221.0,581.0
35,236.0,578.0
36,238.0,582.0
37,248.0,580.0
38,249.0,575.0
39,239.0,569.0
40,249.0,556.0
41,264.0,550.0
42,256.0,556.0
43,267.0,551.0
44,269.0,542.0
45,276.0,538.0
46,271.0,536.0
47,261.0,532.0
48,268.0,538.0
49,272.0,532.0
50,279.0,528.0
51,287.0,533.0
52,279.0,524.0
53,284.0,525.0
54,283.0,524.0
55,286.0,517.0
56,290.0,513.0
57,283.0,512.0
58,291.0,499.0
59,296.0,500.0
60,299.0,498.0
61,297.0,507.0
62,298.0,502.0
63,304.0,504.0
64,307.0,504.0
65,313.0,502.0
66,322.0,501.0
67,310.0,489.0
68,328.0,501.0
69,333.0,501.0
70,335.0,490.0
71,332.0,502.0
72,338.0,494.0
73,346.0,493.0
74,339.0,498.0
75,335.0,496.0
76,338.0,497.0
77,335.0,485.0
78,346.0,485.0
79,349.0,484.0
80,354.0,491.0
81,363.0,487.0
82,354.0,487.0
83,346.0,476.0
84,345.0,475.0
85,345.0,480.0
86,359.0,469.0
87,367.0,464.0
88,371.0,464.0
89,364.0,466.0
90,385.0,464.0
91,387.0,464.0
92,379.0,463.0
93,385.0,463.0
94,392.0,457.0
95,388.0,454.0
96,380.0,446.0
97,386.0,451.0
98,386.0,450.0
99,384.0,457.0
100,392.0,457.0
101,398.0,460.0
102,395.0,463.0
103,400.0,456.0
104,404.0,453.0
105,405.0,447.0
106,411.0,442.0
107,411.0,441.0
108,397.0,436.0
109,410.0,436.0
110,420.0,430.0
111,410.0,428.0
112,402.0,422.0
113,415.0,415.0
114,410.0,417.0
115,413.0,417.0
116,417.0,418.0
117,426.0,416.0
118,427.0,411.0
119,423.0,407.0
120,421.0,403.0
121,431.0,396.0
122,428.0,392.0
123,435.0,396.0
124,441.0,393.0
125,445.0,390.0
126,442.0,382.0
127,442.0,386.0
128,441.0,386.0
129,451.0,391.0
130,458.0,385.0
131,458.0,388.0
132,442.0,387.0
133,454.0,380.0
134,460.0,376.0
135,456.0,381.0
136,466.0,374.0
137,468.0,381.0
138,473.0,380.0
139,483.0,379.0
140,465.0,375.0
141,469.0,367.0
142,457.0,372.0
143,481.0,371.0
144,485.0,366.0
145,478.0,371.0
146,482.0,370.0
147,484.0,363.0
148,476.0,362.0
149,480.0,362.0
150,487.0,361.0
151,488.0,365.0
152,475.0,364.0
153,464.0,364.0
154,471.0,360.0
155,475.0,358.0
156,493.0,359.0
157,495.0,361.0
158,488.0,352.0
159,483.0,349.0
160,485.0,345.0
161,480.0,350.0
162,474.0,345.0
163,470.0,343.0
164,475.0,343.0
165,489.0,337.0
166,482.0,331.0
167,494.0,333.0
168,479.0,327.0
169,495.0,324.0
170,483.0,330.0
171,490.0,330.0
172,489.0,326.0
173,483.0,318.0
174,485.0,324.0
175,470.0,320.0
176,486.0,322.0
177,491.0,322.0
178,492.0,318.0
179,492.0,307.0
180,494.0,313.0
181,491.0,318.0
182,506.0,317.0
183,502.0,315.0
184,493.0,311.0
185,502.0,317.0
186,498.0,320.0
187,496.0,313.0
188,503.0,308.0
189,501.0,314.0
190,497.0,315.0
191,491.0,310.0
192,492.0,308.0
193,498.0,310.0
194,490.0,307.0
195,481.0,309.0
196,489.0,306.0
197,481.0,309.0
198,497.0,305.0
199,503.0,302.0
200,513.0,302.0
201,515.0,302.0
202,507.0,297.0
203,506.0,295.0
204,506.0,295.0
205,510.0,299.0
206,511.0,300.0
207,509.0,297.0
208,515.0,287.0
209,512.0,288.0
210,503.0,286.0
211,514.0,290.0
212,515.0,284.0
213,512.0,285.0
214,514.0,284.0
215,513.0,283.0
216,517.0,284.0
217,520.0,282.0
218,528.0,285.0
219,511.0,282.0
220,524.0,279.0
221,530.0,271.0
222,527.0,274.0
223,524.0,271.0
224,534.0,264.0
225,540.0,267.0
226,538.0,267.0
227,546.0,260.0
228,551.0,259.0
229,550.0,257.0
230,552.0,259.0
231,551.0,263.0
232,541.0,263.0
233,549.0,259.0
234,543.0,260.0
235,545.0,259.0
236,541.0,265.0
237,545.0,262.0
238,536.0,267.0
239,542.0,267.0
240,553.0,267.0
241,556.0,263.0
242,550.0,265.0
243,558.0,264.0
244,555.0,257.0
245,566.0,260.0
246,563.0,261.0
247,562.0,263.0
248,552.0,264.0
249,558.0,268.0
250,555.0,263.0
251,548.0,265.0
252,556.0,259.0
253,560.0,263.0
254,557.0,264.0
255,571.0,264.0
256,576.0,263.0
257,574.0,257.0
258,577.0,259.0
259,568.0,259.0
260,568.0,259.0
261,572.0,265.0
262,561.0,264.0
263,563.0,259.0
264,564.0,256.0
265,571.0,257.0
266,573.0,254.0
267,579.0,257.0
268,575.0,256.0
269,573.0,264.0
270,571.0,257.0
271,550.0,256.0
272,560.0,249.0
273,581.0,253.0
274,568.0,259.0
275,580.0,251.0
276,585.0,255.0
277,577.0,252.0
278,582.0,255.0
279,576.0,253.0
280,569.0,250.0
281,572.0,245.0
282,573.0,249.0
283,567.0,244.0
284,565.0,240.0
285,573.0,245.0
286,567.0,244.0
287,547.0,246.0
288,545.0,242.0
289,543.0,242.0
290,545.0,238.0
291,558.0,241.0
292,559.0,242.0
293,552.0,240.0
294,542.0,237.0
295,551.0,239.0
296,548.0,230.0
297,558.0,228.0
298,564.0,227.0
299,561.0,231.0
300,573.0,222.0
301,580.0,228.0
302,572.0,227.0
303,571.0,228.0
304,571.0,225.0
305,579.0,226.0
306,565.0,223.0
307,577.0,225.0
308,574.0,231.0
309,581.0,228.0
310,583.0,225.0
311,576.0,224.0
312,570.0,213.0
313,573.0,213.0
314,565.0,215.0
315,556.0,211.0
316,561.0,208.0
317,563.0,206.0
318,571.0,209.0
319,563.0,205.0
320,569.0,200.0
321,564.0,205.0
322,564.0,201.0
323,578.0,203.0
324,585.0,208.0
325,571.0,205.0
326,571.0,204.0
327,571.0,202.0
328,583.0,199.0
329,597.0,203.0
330,584.0,200.0
331,587.0,197.0
332,586.0,202.0
333,573.0,199.0
334,577.0,193.0
335,576.0,192.0
336,571.0,195.0
337,573.0,200.0
338,573.0,193.0
339,579.0,198.0
340,570.0,195.0
341,574.0,192.0
342,573.0,192.0
343,584.0,193.0
344,594.0,188.0
345,590.0,191.0
346,589.0,190.0
347,586.0,194.0
348,596.0,199.0
349,595.0,191.0
350,586.0,198.0
351,584.0,191.0
352,598.0,189.0
353,600.0,191.0
354,595.0,183.0
355,599.0,184.0
356,608.0,187.0
357,598.0,195.0
358,595.0,192.0
359,603.0,183.0
360,613.0,187.0
361,610.0,183.0
362,598.0,183.0
363,594.0,182.0
364,603.0,181.0
365,610.0,182.0
366,611.0,183.0
367,608.0,184.0
368,606.0,179.0
369,598.0,184.0
370,597.0,182.0
371,596.0,181.0
372,594.0,182.0
373,588.0,184.0
374,594.0,185.0
375,608.0,189.0
376,607.0,187.0
377,610.0,190.0
378,612.0,183.0
379,605.0,184.0
380,608.0,188.0
381,617.0,187.0
382,607.0,189.0
383,611.0,191.0
384,607.0,182.0
385,622.0,180.0
386,616.0,183.0
387,623.0,185.0
388,620.0,176.0
389,617.0,176.0
390,608.0,183.0
391,611.0,179.0
392,607.0,180.0
393,598.0,179.0
394,599.0,179.0
395,605.0,180.0
396,595.0,181.0
397,603.0,188.0
398,610.0,184.0
399,617.0,184.0
400,622.0,187.0
401,623.0,187.0
402,624.0,188.0
403,633.0,183.0
404,623.0,185.0
405,619.0,187.0
406,612.0,183.0
407,611.0,182.0
408,608.0,181.0
409,609.0,177.0
410,609.0,175.0
411,604.0,180.0
412,608.0,182.0
413,605.0,184.0
414,609.0,187.0
415,610.0,186.0
416,594.0,184.0
417,607.0,186.0
418,603.0,184.0
419,619.0,186.0
420,607.0,182.0
421,603.0,185.0
422,605.0,184.0
423,610.0,177.0
424,610.0,171.0
425,614.0,175.0
426,607.0,170.0
427,616.0,173.0
428,596.0,173.0
429,602.0,177.0
430,595.0,176.0
431,617.0,173.0
432,603.0,176.0
433,609.0,170.0
434,595.0,170.0
435,608.0,172.0
436,613.0,175.0
437,616.0,175.0
438,630.0,168.0
439,638.0,170.0
440,637.0,165.0
441,627.0,165.0
442,624.0,168.0
443,625.0,164.0
444,611.0,165.0
445,615.0,169.0
446,607.0,165.0
447,599.0,169.0
448,598.0,167.0
449,598.0,166.0
450,596.0,170.0
451,599.0,166.0
452,614.0,163.0
453,604.0,168.0
454,610.0,166.0
455,609.0,167.0
456,623.0,165.0
457,626.0,166.0
458,624.0,160.0
459,622.0,162.0
460,641.0,165.0
461,634.0,160.0
462,628.0,163.0
463,638.0,164.0
464,633.0,161.0
465,633.0,162.0
466,641.0,156.0
467,647.0,154.0
468,657.0,160.0
469,647.0,158.0
470,648.0,163.0
471,638.0,162.0
472,640.0,157.0
473,648.0,154.0
474,647.0,157.0
475,632.0,157.0
476,611.0,160.0
477,623.0,164.0
478,618.0,162.0
479,630.0,161.0
480,624.0,160.0
481,633.0,161.0
482,632.0,159.0
483,631.0,163.0
484,640.0,163.0
485,632.0,156.0
486,634.0,156.0
487,632.0,158.0
488,621.0,159.0
489,620.0,159.0
490,632.0,158.0
491,631.0,155.0
492,644.0,151.0
493,633.0,151.0
494,624.0,149.0
495,622.0,144.0
496,619.0,148.0
497,617.0,149.0
498,642.0,145.0
499,635.0,148.0
500,641.0,143.0
501,641.0,147.0
502,638.0,145.0
503,632.0,147.0
504,638.0,153.0
505,631.0,157.0
506,638.0,155.0
507,649.0,147.0
508,647.0,146.0
509,657.0,144.0
510,657.0,144.0
511,649.0,140.0
512,648.0,139.0
513,654.0,144.0
514,663.0,144.0
515,648.0,140.0
516,666.0,137.0
517,658.0,138.0
518,647.0,139.0
519,654.0,140.0
520,641.0,140.0
521,646.0,139.0
522,648.0,138.0
523,654.0,144.0
524,655.0,148.0
525,651.0,144.0
526,651.0,143.0
527,647.0,143.0
528,648.0,142.0
529,647.0,142.0
530,654.0,145.0
531,652.0,145.0
532,666.0,145.0
533,658.0,144.0
534,658.0,145.0
535,652.0,141.0
536,641.0,138.0
537,634.0,140.0
538,647.0,138.0
539,641.0,139.0
540,628.0,138.0
541,641.0,137.0
542,655.0,138.0
543,648.0,136.0
544,644.0,139.0
545,640.0,136.0
546,656.0,134.0
547,648.0,132.0
548,646.0,129.0
549,645.0,123.0
550,640.0,128.0
551,648.0,121.0
552,647.0,121.0
553,657.0,129.0
554,639.0,124.0
555,656.0,127.0
556,652.0,122.0
557,653.0,121.0
558,666.0,124.0
559,666.0,127.0
560,646.0,123.0
561,652.0,124.0
562,659.0,128.0
563,647.0,130.0
564,667.0,121.0
565,657.0,128.0
566,658.0,127.0
567,655.0,135.0
568,666.0,132.0
569,663.0,134.0
570,656.0,133.0
571,656.0,131.0
572,674.0,132.0
573,651.0,129.0
574,649.0,131.0
575,657.0,134.0
576,654.0,133.0
577,659.0,127.0
578,660.0,126.0
579,658.0,129.0
580,649.0,125.0
581,652.0,122.0
582,655.0,122.0
583,660.0,124.0
584,661.0,128.0
585,668.0,128.0
586,663.0,133.0
587,668.0,130.0
588,672.0,130.0
589,683.0,133.0
590,679.0,127.0
591,681.0,131.0
592,684.0,133.0
593,680.0,134.0
594,683.0,134.0
595,683.0,134.0
596,681.0,134.0
597,682.0,136.0
598,686.0,129.0
599,685.0,131.0
600,690.0,127.0
601,679.0,129.0
602,668.0,134.0
603,674.0,132.0
604,680.0,130.0
605,683.0,132.0
606,688.0,134.0
607,693.0,127.0
608,688.0,128.0
609,699.0,129.0
610,690.0,129.0
611,701.0,127.0
612,693.0,122.0
613,690.0,129.0
614,685.0,130.0
615,695.0,129.0
616,704.0,127.0
617,696.0,126.0
618,694.0,130.0
619,699.0,131.0
620,706.0,137.0
621,700.0,132.0
622,710.0,128.0
623,707.0,125.0
624,711.0,123.0
625,708.0,129.0
626,714.0,127.0
627,705.0,127.0
628,708.0,126.0
629,707.0,130.0
630,707.0,124.0
631,701.0,124.0
632,705.0,127.0
633,707.0,121.0
634,698.0,117.0
635,689.0,124.0
636,707.0,116.0
637,711.0,114.0
638,713.0,118.0
639,729.0,113.0
640,737.0,116.0
641,733.0,117.0
642,737.0,115.0
643,730.0,112.0
644,725.0,114.0
645,723.0,113.0
646,724.0,115.0
647,713.0,114.0
648,714.0,112.0
649,722.0,103.0
650,733.0,112.0
651,717.0,108.0
652,728.0,108.0
653,723.0,109.0
654,706.0,110.0
655,705.0,107.0
656,704.0,110.0
657,697.0,112.0
658,700.0,114.0
659,708.0,115.0
660,713.0,118.0
661,701.0,115.0
662,719.0,118.0
663,729.0,116.0
664,715.0,117.0
665,722.0,119.0
666,718.0,117.0
667,713.0,115.0
668,720.0,113.0
669,732.0,111.0
670,731.0,109.0
671,733.0,110.0
672,746.0,117.0
673,745.0,116.0
674,736.0,113.0
675,748.0,117.0
676,741.0,113.0
677,746.0,114.0
678,731.0,116.0
679,730.0,112.0
680,731.0,112.0
681,728.0,110.0
682,721.0,116.0
683,711.0,115.0
684,721.0,109.0
685,716.0,112.0
686,731.0,110.0
687,722.0,114.0
688,725.0,115.0
689,713.0,118.0
690,714.0,114.0
691,708.0,108.0
692,724.0,112.0
693,714.0,113.0
694,713.0,112.0
695,711.0,110.0
696,707.0,108.0
697,708.0,108.0
698,708.0,112.0
699,708.0,111.0
700,703.0,109.0
701,708.0,111.0
702,717.0,111.0
703,719.0,108.0
704,715.0,105.0
705,719.0,105.0
706,719.0,110.0
707,719.0,108.0
708,712.0,114.0
709,715.0,115.0
710,720.0,109.0
711,710.0,109.0
712,701.0,106.0
713,696.0,108.0
714,691.0,109.0
715,689.0,108.0
716,690.0,108.0
717,689.0,108.0
718,704.0,106.0
719,705.0,107.0
720,702.0,106.0
721,706.0,101.0
722,706.0,102.0
723,694.0,105.0
724,704.0,102.0
725,710.0,102.0
726,709.0,101.0
727,705.0,103.0
728,713.0,102.0
729,720.0,102.0
730,723.0,100.0
731,713.0,105.0
732,712.0,105.0
733,718.0,104.0
734,725.0,103.0
735,713.0,103.0
736,713.0,101.0
737,718.0,100.0
738,711.0,97.0
739,719.0,98.0
740,730.0,98.0
741,718.0,97.0
742,726.0,94.0
743,727.0,100.0
744,724.0,101.0
745,731.0,102.0
746,745.0,100.0
747,742.0,100.0
748,736.0,99.0
749,740.0,100.0
750,719.0,103.0
751,722.0,102.0
752,717.0,97.0
753,715.0,95.0
754,722.0,91.0
755,730.0,93.0
756,726.0,95.0
757,728.0,94.0
758,732.0,96.0
759,742.0,93.0
760,741.0,97.0
761,742.0,95.0
762,750.0,91.0
763,750.0,90.0
764,740.0,87.0
765,741.0,91.0
766,748.0,95.0
767,741.0,99.0
768,750.0,96.0
769,756.0,92.0
770,756.0,89.0
771,746.0,90.0
772,748.0,97.0
773,735.0,95.0
774,729.0,96.0
775,732.0,91.0
776,737.0,91.0
777,741.0,93.0
778,756.0,94.0
779,748.0,91.0
780,748.0,90.0
781,749.0,89.0
782,765.0,91.0
783,747.0,94.0
784,744.0,92.0
785,749.0,92.0
786,746.0,92.0
787,756.0,90.0
788,762.0,95.0
789,738.0,91.0
790,732.0,92.0
791,739.0,96.0
792,755.0,93.0
793,749.0,95.0
794,749.0,93.0
795,740.0,86.0
796,757.0,93.0
797,751.0,92.0
798,747.0,91.0
799,749.0,94.0
800,752.0,94.0
801,741.0,95.0
802,744.0,93.0
803,757.0,89.0
804,748.0,94.0
805,752.0,90.0
806,747.0,86.0
807,754.0,86.0
808,746.0,89.0
809,744.0,89.0
810,751.0,85.0
811,744.0,86.0
812,754.0,93.0
813,760.0,90.0
814,758.0,93.0
815,745.0,93.0
816,746.0,94.0
817,736.0,91.0
818,748.0,92.0
819,742.0,90.0
820,749.0,88.0
821,735.0,91.0
822,738.0,89.0
823,745.0,89.0
824,740.0,91.0
825,741.0,92.0
826,721.0,90.0
827,721.0,90.0
828,730.0,89.0
829,741.0,89.0
830,723.0,91.0
831,722.0,89.0
832,732.0,84.0
833,721.0,87.0
834,708.0,91.0
835,704.0,89.0
836,721.0,86.0
837,727.0,89.0
838,708.0,90.0
839,725.0,90.0
840,734.0,92.0
841,741.0,89.0
842,722.0,90.0
843,717.0,89.0
844,711.0,87.0
845,708.0,87.0
846,717.0,91.0
847,721.0,91.0
848,723.0,91.0
849,713.0,90.0
850,708.0,91.0
851,710.0,88.0
852,714.0,88.0
853,709.0,91.0
854,703.0,93.0
855,710.0,96.0
856,717.0,96.0
857,708.0,97.0
858,704.0,94.0
859,705.0,93.0
860,697.0,90.0
861,713.0,94.0
862,708.0,93.0
863,711.0,91.0
864,712.0,90.0
865,733.0,87.0
866,727.0,87.0
867,720.0,86.0
868,710.0,86.0
869,714.0,82.0
870,714.0,84.0
871,708.0,83.0
872,711.0,85.0
873,703.0,86.0
874,697.0,84.0
875,712.0,87.0
876,690.0,84.0
877,692.0,85.0
878,688.0,85.0
879,695.0,88.0
880,698.0,88.0
881,692.0,85.0
882,695.0,82.0
883,696.0,86.0
884,701.0,84.0
885,706.0,85.0
886,710.0,87.0
887,713.0,88.0
