,on_num,off_num
0,37.0,773.0
1,58.0,758.0
2,69.0,748.0
3,79.0,738.0
4,81.0,727.0
5,101.0,716.0
6,104.0,706.0
7,107.0,708.0
8,119.0,701.0
9,130.0,683.0
10,133.0,679.0
11,134.0,671.0
12,138.0,664.0
13,155.0,662.0
14,175.0,660.0
15,176.0,648.0
16,181.0,651.0
17,193.0,641.0
18,200.0,637.0
19,198.0,619.0
20,212.0,627.0
21,200.0,625.0
22,200.0,626.0
23,207.0,621.0
24,210.0,628.0
25,223.0,612.0
26,215.0,614.0
27,233.0,612.0
28,243.0,603.0
29,241.0,599.0
30,243.0,596.0
31,237.0,595.0
32,260.0,600.0
33,260.0,593.0
34,269.0,587.0
35,265.0,590.0
36,278.0,582.0
37,278.0,586.0
38,284.0,584.0
39,278.0,578.0
40,285.0,577.0
41,293.0,566.0
42,289.0,573.0
43,289.0,570.0
44,297.0,572.0
45,301.0,562.0
46,298.0,565.0
47,309.0,562.0
48,297.0,556.0
49,303.0,559.0
50,299.0,552.0
51,308.0,550.0
52,316.0,546.0
53,326.0,547.0
54,319.0,546.0
55,319.0,542.0
56,319.0,543.0
57,320.0,543.0
58,328.0,538.0
59,342.0,540.0
60,335.0,537.0
61,340.0,534.0
62,346.0,528.0
63,333.0,532.0
64,331.0,531.0
65,344.0,532.0
66,338.0,525.0
67,339.0,514.0
68,330.0,514.0
69,326.0,512.0
70,328.0,503.0
71,332.0,502.0
72,341.0,496.0
73,340.0,486.0
74,346.0,481.0
75,342.0,477.0
76,344.0,479.0
77,351.0,484.0
78,358.0,477.0
79,369.0,473.0
80,360.0,478.0
81,371.0,471.0
82,370.0,465.0
83,377.0,464.0
84,374.0,461.0
85,378.0,463.0
86,373.0,467.0
87,371.0,459.0
88,373.0,466.0
89,381.0,450.0
90,388.0,447.0
91,383.0,453.0
92,381.0,455.0
93,387.0,451.0
94,388.0,448.0
95,384.0,442.0
96,381.0,443.0
97,387.0,440.0
98,386.0,443.0
99,394.0,440.0
100,401.0,433.0
101,393.0,438.0
102,403.0,441.0
103,393.0,436.0
104,412.0,435.0
105,408.0,434.0
106,414.0,431.0
107,404.0,423.0
108,400.0,427.0
109,409.0,426.0
110,398.0,436.0
111,396.0,423.0
112,404.0,428.0
113,406.0,428.0
114,397.0,424.0
115,400.0,421.0
116,400.0,419.0
117,397.0,413.0
118,402.0,412.0
119,397.0,411.0
120,410.0,407.0
121,413.0,408.0
122,428.0,414.0
123,426.0,410.0
124,428.0,409.0
125,435.0,405.0
126,450.0,406.0
127,451.0,399.0
128,458.0,398.0
129,443.0,394.0
130,438.0,387.0
131,442.0,389.0
132,437.0,394.0
133,444.0,386.0
134,447.0,402.0
135,444.0,390.0
136,446.0,392.0
137,439.0,392.0
138,447.0,391.0
139,463.0,383.0
