,frap_region
0,[835   0]
1,[824  15]
2,[822  18]
3,[817  29]
4,[815  30]
5,[814  34]
6,[806  37]
7,[798  40]
8,[802  43]
9,[795  47]
10,[790  46]
11,[790  51]
12,[793  46]
13,[788  49]
14,[784  55]
15,[791  55]
16,[787  60]
17,[782  64]
18,[789  66]
19,[778  65]
20,[772  67]
21,[772  75]
22,[773  74]
23,[771  66]
24,[768  71]
25,[763  72]
26,[764  72]
27,[766  81]
28,[770  75]
29,[764  78]
30,[759  79]
31,[758  77]
32,[762  81]
33,[766  80]
34,[760  81]
35,[756  82]
36,[759  86]
37,[755  92]
38,[752  88]
39,[748  87]
40,[752  93]
41,[751  91]
42,[754 100]
43,[749  94]
44,[744  89]
45,[748  96]
46,[739  94]
47,[746  94]
48,[738  92]
49,[741  95]
50,[734  95]
51,[732  98]
52,[729 108]
53,[727 100]
54,[725 108]
55,[726 108]
56,[728 106]
57,[731 109]
58,[728 103]
59,[723 111]
60,[718 107]
61,[723 110]
62,[724 109]
63,[724 115]
64,[725 108]
65,[717 112]
66,[715 110]
67,[721 107]
68,[724 113]
69,[718 114]
70,[713 116]
71,[708 115]
72,[712 121]
73,[713 118]
74,[715 115]
75,[711 121]
76,[714 124]
77,[711 125]
78,[711 123]
79,[710 122]
80,[711 122]
81,[708 116]
82,[705 113]
83,[708 117]
84,[704 115]
85,[698 117]
86,[701 114]
87,[700 124]
88,[701 126]
89,[697 127]
90,[696 132]
91,[694 128]
92,[700 130]
93,[701 134]
94,[700 135]
95,[697 131]
96,[696 129]
97,[697 134]
98,[696 137]
99,[692 133]
100,[696 134]
101,[692 136]
102,[687 133]
103,[694 131]
104,[687 134]
105,[694 130]
106,[687 126]
107,[691 132]
108,[686 131]
109,[689 134]
110,[684 135]
111,[687 135]
112,[685 136]
113,[685 135]
114,[683 140]
115,[696 142]
116,[692 144]
117,[695 148]
118,[693 151]
119,[695 156]
120,[700 158]
121,[699 158]
122,[694 159]
123,[691 156]
124,[688 155]
125,[690 155]
126,[688 157]
127,[686 154]
128,[689 153]
129,[688 157]
130,[688 156]
131,[689 157]
132,[685 160]
133,[685 161]
134,[690 158]
135,[685 162]
136,[685 160]
137,[680 161]
138,[679 170]
139,[681 166]
140,[682 165]
141,[679 162]
142,[679 162]
143,[675 161]
144,[669 160]
145,[671 168]
146,[672 165]
147,[668 159]
148,[670 156]
149,[671 150]
150,[672 158]
151,[673 153]
152,[675 158]
153,[674 150]
154,[673 156]
155,[671 162]
156,[673 160]
157,[672 157]
158,[668 162]
159,[669 158]
160,[666 162]
161,[675 163]
162,[670 157]
163,[667 155]
164,[664 156]
165,[666 157]
166,[668 158]
167,[666 158]
168,[670 159]
169,[663 161]
170,[667 157]
171,[662 157]
172,[662 163]
173,[657 163]
174,[654 163]
175,[658 164]
176,[653 166]
177,[655 166]
178,[659 172]
179,[660 170]
180,[654 165]
181,[656 167]
182,[654 170]
183,[652 169]
184,[657 171]
185,[653 174]
186,[655 173]
187,[649 173]
188,[644 171]
189,[641 179]
190,[637 176]
191,[640 177]
192,[633 179]
193,[639 179]
194,[639 171]
195,[646 171]
196,[641 177]
197,[644 182]
198,[642 184]
199,[644 182]
200,[642 181]
201,[635 174]
202,[638 170]
203,[636 166]
204,[640 171]
205,[640 171]
206,[638 170]
207,[639 173]
208,[644 182]
209,[640 174]
210,[634 177]
211,[639 167]
212,[636 171]
213,[636 170]
214,[639 176]
215,[645 181]
216,[640 175]
217,[645 170]
218,[636 173]
219,[641 176]
220,[639 174]
221,[635 177]
222,[639 181]
223,[634 177]
224,[632 175]
225,[635 182]
226,[636 185]
227,[633 188]
228,[634 182]
229,[635 184]
230,[634 183]
231,[638 191]
232,[643 191]
233,[641 187]
234,[638 190]
235,[643 196]
236,[642 198]
237,[638 200]
238,[643 188]
239,[642 193]
240,[646 190]
241,[642 193]
242,[642 195]
243,[638 198]
244,[640 198]
245,[641 199]
246,[644 195]
247,[639 198]
248,[643 203]
249,[634 206]
250,[635 211]
251,[637 211]
252,[633 212]
253,[634 215]
254,[636 206]
255,[632 216]
256,[634 210]
257,[634 216]
258,[637 218]
259,[632 215]
260,[637 219]
261,[638 225]
262,[635 224]
263,[632 222]
264,[630 223]
265,[635 221]
266,[633 218]
267,[632 222]
268,[631 218]
269,[630 217]
270,[634 227]
271,[631 225]
272,[639 223]
273,[638 219]
274,[636 219]
275,[638 220]
276,[640 220]
277,[636 219]
278,[633 227]
279,[627 225]
280,[630 225]
281,[632 223]
282,[634 219]
283,[634 221]
284,[629 221]
285,[632 222]
286,[628 231]
287,[623 226]
288,[627 224]
289,[628 230]
290,[625 229]
291,[628 225]
292,[624 229]
293,[624 239]
294,[622 236]
295,[625 242]
296,[621 236]
297,[620 233]
298,[618 239]
299,[619 236]
300,[621 235]
301,[617 237]
302,[621 237]
303,[622 237]
304,[622 236]
305,[618 232]
306,[618 234]
307,[617 243]
308,[619 244]
309,[619 248]
310,[617 249]
311,[614 245]
312,[612 243]
313,[613 244]
314,[611 240]
315,[613 237]
316,[609 248]
317,[616 239]
318,[618 242]
319,[615 245]
320,[612 245]
321,[612 255]
322,[609 246]
323,[614 250]
324,[611 254]
325,[609 242]
326,[612 248]
327,[616 244]
328,[608 246]
329,[609 249]
330,[610 249]
331,[609 248]
332,[610 247]
333,[612 250]
334,[607 248]
335,[609 244]
336,[604 247]
337,[607 250]
338,[608 240]
339,[607 243]
340,[611 245]
341,[607 243]
342,[610 239]
343,[607 240]
344,[604 248]
345,[611 248]
346,[609 247]
347,[604 248]
348,[608 251]
349,[605 251]
350,[602 248]
351,[599 254]
352,[598 248]
353,[596 246]
354,[593 251]
355,[593 248]
356,[596 246]
357,[595 239]
358,[593 236]
359,[593 249]
360,[592 250]
361,[593 247]
362,[591 253]
363,[590 251]
364,[594 256]
365,[588 255]
366,[588 263]
367,[588 260]
368,[589 261]
369,[589 264]
370,[585 262]
371,[590 260]
372,[585 268]
373,[583 259]
374,[580 255]
375,[580 268]
376,[582 261]
377,[586 269]
378,[585 273]
379,[582 278]
380,[582 273]
381,[586 275]
382,[585 275]
383,[589 265]
384,[584 270]
385,[575 268]
386,[577 263]
387,[575 265]
388,[577 271]
389,[577 268]
390,[576 265]
391,[573 266]
392,[572 269]
393,[568 265]
394,[564 261]
395,[566 271]
396,[566 272]
397,[564 275]
398,[565 274]
399,[570 274]
400,[564 267]
401,[565 266]
402,[566 268]
403,[561 269]
404,[561 268]
405,[558 269]
406,[561 269]
407,[561 272]
408,[559 272]
409,[559 270]
410,[564 267]
411,[567 271]
412,[563 279]
413,[559 277]
414,[562 276]
415,[559 275]
416,[562 285]
417,[561 280]
418,[560 281]
419,[560 288]
420,[557 285]
421,[562 281]
422,[562 276]
423,[558 282]
424,[557 280]
425,[558 282]
426,[557 285]
427,[555 295]
428,[557 293]
429,[555 295]
430,[558 296]
431,[559 291]
432,[558 293]
433,[553 289]
434,[559 290]
435,[559 293]
436,[557 290]
437,[558 292]
438,[558 293]
439,[550 293]
440,[556 289]
441,[559 290]
442,[556 297]
443,[553 301]
444,[557 295]
445,[559 295]
446,[558 297]
447,[555 297]
448,[556 292]
449,[551 286]
450,[554 287]
451,[557 291]
452,[558 289]
453,[556 290]
454,[555 290]
455,[552 289]
456,[555 287]
457,[554 293]
458,[551 291]
459,[549 293]
460,[546 295]
461,[548 298]
462,[549 297]
463,[549 297]
464,[546 302]
465,[545 302]
466,[547 303]
467,[556 301]
468,[549 300]
469,[548 300]
470,[550 297]
471,[551 308]
472,[545 304]
473,[548 312]
474,[548 309]
475,[548 310]
476,[545 303]
477,[543 309]
478,[537 306]
479,[548 305]
480,[551 307]
481,[547 307]
482,[546 303]
483,[542 302]
484,[544 304]
485,[544 303]
486,[541 309]
487,[539 309]
488,[537 306]
489,[538 303]
490,[542 306]
491,[541 301]
492,[543 297]
493,[546 294]
494,[540 296]
495,[536 292]
496,[538 291]
497,[533 299]
498,[531 303]
499,[529 293]
500,[535 294]
501,[535 296]
502,[539 297]
503,[541 300]
504,[539 295]
505,[533 294]
506,[531 295]
507,[528 294]
508,[536 299]
509,[532 297]
510,[539 291]
511,[533 291]
512,[529 295]
513,[533 304]
514,[532 304]
515,[531 307]
516,[534 306]
517,[533 306]
518,[538 308]
519,[534 304]
520,[534 302]
521,[533 308]
522,[539 310]
523,[540 315]
524,[537 308]
525,[538 315]
526,[537 312]
527,[538 308]
528,[539 314]
529,[538 307]
530,[537 309]
531,[535 305]
532,[534 311]
533,[533 308]
534,[531 320]
535,[536 309]
536,[534 315]
537,[531 313]
538,[535 304]
539,[531 312]
540,[534 308]
541,[532 314]
542,[534 313]
543,[530 317]
544,[533 326]
545,[534 324]
546,[536 326]
547,[535 313]
548,[538 321]
549,[533 314]
550,[534 315]
551,[534 317]
552,[535 318]
553,[537 324]
554,[535 318]
555,[531 319]
556,[533 320]
557,[533 324]
558,[533 321]
559,[535 317]
560,[528 315]
561,[526 321]
562,[526 323]
563,[526 327]
564,[525 330]
565,[527 329]
566,[525 323]
567,[521 323]
568,[518 328]
569,[517 325]
570,[519 332]
571,[519 327]
572,[519 329]
573,[520 328]
574,[521 328]
575,[522 324]
576,[519 325]
577,[515 321]
578,[514 323]
579,[510 326]
580,[515 334]
581,[510 333]
582,[511 331]
583,[511 335]
584,[510 332]
585,[512 336]
586,[511 341]
587,[509 335]
588,[512 325]
589,[512 333]
590,[510 328]
591,[510 333]
592,[509 337]
593,[509 339]
594,[512 331]
595,[507 327]
596,[514 327]
597,[511 324]
598,[510 325]
599,[510 329]
600,[513 330]
601,[517 333]
602,[515 336]
603,[515 329]
604,[509 327]
605,[510 337]
606,[511 327]
607,[509 333]
608,[506 328]
609,[501 320]
610,[500 332]
611,[503 331]
612,[502 332]
613,[505 327]
614,[509 325]
615,[512 327]
616,[512 323]
617,[511 322]
618,[509 325]
619,[504 333]
620,[504 332]
621,[506 330]
622,[504 333]
623,[500 330]
624,[497 331]
625,[501 325]
626,[499 327]
627,[498 329]
628,[502 329]
629,[501 332]
630,[504 336]
631,[504 335]
632,[500 336]
633,[498 336]
634,[500 340]
635,[499 339]
636,[493 338]
637,[495 340]
638,[493 337]
639,[492 337]
640,[493 335]
641,[497 340]
642,[497 339]
643,[492 338]
644,[494 340]
645,[493 344]
646,[493 347]
647,[494 342]
648,[488 346]
649,[491 344]
650,[488 346]
651,[487 347]
652,[488 350]
653,[481 352]
654,[485 344]
655,[486 352]
656,[484 354]
657,[487 360]
658,[486 355]
659,[486 357]
660,[494 359]
661,[497 355]
662,[495 355]
663,[496 357]
664,[495 356]
665,[491 361]
666,[489 362]
667,[487 362]
668,[487 364]
669,[486 359]
670,[484 366]
671,[481 371]
672,[484 379]
673,[479 365]
674,[481 364]
675,[482 366]
676,[482 370]
677,[487 364]
678,[484 367]
679,[488 364]
680,[482 366]
681,[481 365]
682,[478 358]
683,[480 363]
684,[483 361]
685,[482 370]
686,[483 362]
687,[484 363]
688,[484 363]
689,[483 363]
690,[482 360]
691,[490 362]
692,[489 365]
693,[488 365]
694,[481 367]
695,[481 371]
696,[478 379]
697,[481 367]
698,[488 367]
699,[486 374]
700,[478 369]
701,[479 370]
702,[480 365]
703,[483 366]
704,[487 366]
705,[487 376]
706,[490 373]
707,[490 376]
708,[486 368]
709,[489 368]
710,[490 375]
711,[488 371]
712,[490 369]
713,[486 373]
714,[489 374]
715,[489 372]
716,[487 376]
717,[485 369]
718,[487 366]
719,[487 373]
720,[485 367]
721,[483 373]
722,[484 373]
723,[485 366]
724,[480 360]
725,[482 361]
726,[480 366]
727,[481 363]
728,[479 365]
729,[481 370]
730,[478 370]
731,[482 370]
732,[480 370]
733,[482 363]
734,[485 370]
735,[483 371]
736,[479 369]
737,[476 371]
738,[484 366]
739,[484 381]
740,[483 379]
741,[487 379]
742,[484 381]
743,[485 385]
744,[483 373]
745,[480 384]
746,[478 379]
747,[479 384]
748,[480 387]
749,[480 386]
750,[479 383]
751,[483 383]
752,[483 377]
753,[480 385]
754,[483 392]
755,[475 393]
756,[476 400]
757,[479 393]
758,[477 391]
759,[475 391]
760,[473 389]
761,[473 383]
762,[474 383]
763,[473 381]
764,[471 385]
765,[476 386]
766,[470 378]
767,[473 380]
768,[472 379]
769,[466 381]
770,[469 390]
771,[466 386]
772,[467 384]
773,[466 386]
774,[467 384]
775,[466 385]
776,[472 383]
777,[471 384]
778,[473 379]
779,[475 382]
780,[470 380]
781,[473 385]
782,[471 383]
783,[473 384]
784,[475 390]
785,[474 392]
786,[470 389]
787,[473 392]
788,[467 396]
789,[465 401]
790,[466 400]
791,[465 401]
792,[465 402]
793,[469 401]
794,[467 405]
795,[465 404]
796,[468 399]
797,[468 398]
798,[469 401]
799,[469 406]
800,[468 408]
801,[469 413]
802,[472 412]
803,[465 413]
804,[466 407]
805,[467 413]
806,[468 405]
807,[468 409]
808,[463 410]
809,[466 412]
810,[467 409]
811,[468 409]
812,[465 411]
813,[471 417]
814,[464 416]
815,[461 415]
816,[459 416]
817,[466 411]
818,[466 413]
819,[470 416]
820,[472 413]
821,[473 416]
822,[469 415]
823,[463 412]
824,[458 419]
825,[467 419]
826,[462 417]
827,[456 412]
828,[460 417]
829,[460 413]
830,[456 408]
831,[457 409]
832,[457 409]
833,[458 410]
834,[460 409]
835,[455 408]
836,[454 410]
837,[455 410]
838,[456 409]
839,[455 411]
840,[451 410]
841,[448 405]
842,[448 412]
843,[451 415]
844,[448 425]
845,[452 425]
846,[454 425]
847,[450 424]
848,[452 430]
849,[450 418]
850,[454 419]
851,[453 419]
852,[454 413]
853,[456 413]
854,[457 411]
855,[462 413]
856,[460 412]
857,[458 407]
858,[455 404]
859,[451 403]
860,[450 407]
861,[453 400]
862,[454 406]
863,[452 406]
864,[454 405]
865,[455 402]
866,[454 398]
867,[454 405]
868,[450 406]
869,[449 406]
870,[450 412]
871,[445 412]
872,[446 415]
873,[448 410]
874,[446 408]
875,[443 410]
876,[448 408]
877,[445 415]
878,[451 408]
879,[447 409]
880,[445 414]
881,[447 415]
882,[447 418]
883,[447 412]
884,[447 414]
885,[446 414]
886,[445 415]
887,[445 409]
888,[444 421]
889,[444 422]
890,[446 427]
891,[450 428]
892,[445 430]
893,[452 422]
894,[453 416]
895,[452 413]
896,[444 413]
897,[448 412]
898,[447 411]
899,[451 419]
900,[451 418]
901,[450 421]
902,[453 418]
903,[449 416]
904,[444 417]
905,[444 422]
906,[442 412]
907,[445 420]
908,[444 412]
909,[446 405]
910,[449 413]
911,[453 423]
912,[450 422]
913,[447 421]
914,[448 421]
915,[450 419]
916,[454 421]
917,[456 419]
918,[451 419]
919,[451 427]
920,[452 431]
921,[446 429]
922,[453 432]
923,[446 435]
924,[447 424]
