,frap_region
0,[851   0]
1,[835  12]
2,[819  26]
3,[821  32]
4,[816  29]
5,[813  35]
6,[810  41]
7,[805  40]
8,[805  44]
9,[807  44]
10,[804  51]
11,[792  49]
12,[789  54]
13,[787  61]
14,[789  64]
15,[779  68]
16,[779  74]
17,[780  76]
18,[781  80]
19,[785  79]
20,[779  78]
21,[777  80]
22,[777  83]
23,[770  87]
24,[771  85]
25,[774  90]
26,[768  91]
27,[772  92]
28,[769  89]
29,[762  90]
30,[763  90]
31,[768  92]
32,[771  96]
33,[772  98]
34,[770 101]
35,[771 100]
36,[766 100]
37,[770 109]
38,[770 108]
39,[764 110]
40,[762 108]
41,[759 107]
42,[756 105]
43,[751 116]
44,[751 108]
45,[747 107]
46,[749 109]
47,[747 109]
48,[748 114]
49,[749 114]
50,[746 123]
51,[751 114]
52,[745 114]
53,[749 113]
54,[750 113]
55,[748 116]
56,[748 118]
57,[746 121]
58,[743 125]
59,[737 124]
60,[735 126]
61,[739 124]
62,[739 130]
63,[739 132]
64,[732 134]
65,[732 132]
66,[735 128]
67,[733 128]
68,[731 134]
69,[733 130]
70,[735 133]
71,[733 131]
72,[733 130]
73,[731 130]
74,[731 133]
75,[732 127]
76,[724 133]
77,[725 136]
78,[723 135]
79,[722 137]
80,[723 141]
81,[724 140]
82,[722 141]
83,[720 141]
84,[721 138]
85,[716 142]
86,[710 145]
87,[712 146]
88,[717 148]
89,[717 139]
90,[712 147]
91,[712 150]
92,[713 154]
93,[712 155]
94,[713 155]
95,[715 156]
96,[716 154]
97,[714 155]
98,[714 157]
99,[707 153]
100,[703 150]
101,[703 158]
102,[707 159]
103,[699 154]
104,[696 148]
105,[697 147]
106,[697 152]
107,[699 147]
108,[698 154]
109,[703 154]
110,[703 152]
111,[701 154]
112,[698 149]
113,[696 153]
114,[691 151]
115,[698 159]
116,[690 157]
117,[694 153]
118,[691 160]
119,[691 157]
120,[689 162]
121,[686 162]
122,[689 161]
123,[694 163]
124,[690 162]
125,[691 160]
126,[689 166]
127,[687 163]
128,[690 166]
129,[689 167]
130,[680 170]
131,[676 177]
132,[674 167]
133,[672 168]
134,[676 172]
135,[683 172]
136,[678 175]
137,[678 174]
138,[678 170]
139,[672 168]
140,[674 171]
141,[668 173]
142,[671 167]
143,[662 172]
144,[663 173]
145,[662 171]
146,[657 165]
147,[655 165]
148,[661 174]
149,[656 166]
150,[655 170]
151,[660 174]
152,[657 174]
153,[659 174]
154,[658 176]
155,[659 176]
156,[654 180]
157,[654 179]
158,[647 178]
159,[645 177]
160,[650 175]
161,[652 177]
162,[647 177]
163,[649 177]
164,[647 186]
165,[648 185]
166,[653 183]
167,[648 181]
168,[652 184]
169,[651 182]
170,[657 184]
171,[652 188]
172,[649 181]
173,[649 186]
174,[651 193]
175,[647 187]
176,[646 186]
177,[640 192]
178,[644 188]
179,[645 193]
180,[640 193]
181,[647 191]
182,[645 193]
183,[648 195]
184,[650 195]
185,[645 195]
186,[642 200]
187,[648 196]
188,[642 207]
189,[647 207]
190,[642 212]
191,[644 220]
192,[641 208]
193,[637 208]
194,[637 213]
195,[641 217]
196,[638 212]
197,[637 217]
198,[638 223]
199,[646 224]
200,[646 229]
201,[641 221]
202,[646 226]
203,[646 224]
204,[645 221]
205,[639 221]
206,[642 223]
207,[643 218]
208,[635 213]
209,[640 211]
210,[637 213]
211,[638 211]
212,[637 217]
213,[636 224]
214,[634 216]
215,[636 218]
216,[640 220]
217,[636 219]
218,[630 219]
219,[630 220]
220,[629 224]
221,[630 217]
222,[632 221]
223,[632 221]
224,[630 221]
225,[635 214]
226,[632 215]
227,[627 215]
228,[635 222]
229,[627 228]
230,[632 224]
231,[631 223]
232,[633 220]
233,[633 223]
234,[626 231]
235,[633 232]
236,[632 228]
237,[631 228]
238,[632 223]
239,[625 226]
240,[624 223]
241,[623 226]
242,[617 220]
243,[619 224]
244,[628 227]
245,[622 234]
246,[628 234]
247,[627 234]
248,[632 231]
249,[631 232]
250,[628 232]
251,[621 229]
252,[625 234]
253,[622 229]
254,[621 232]
255,[622 232]
256,[622 240]
257,[619 239]
258,[619 243]
259,[614 241]
260,[616 245]
261,[612 240]
262,[611 248]
263,[613 248]
264,[608 244]
265,[611 243]
266,[610 244]
267,[611 250]
268,[605 247]
269,[609 238]
270,[605 241]
271,[603 242]
272,[603 241]
273,[603 245]
274,[605 241]
275,[604 238]
276,[600 241]
277,[605 246]
278,[598 249]
279,[600 253]
280,[597 260]
281,[595 262]
282,[602 255]
283,[593 260]
284,[598 255]
285,[596 256]
286,[599 261]
287,[602 255]
288,[598 248]
289,[598 255]
290,[598 253]
291,[598 254]
292,[599 262]
293,[597 251]
294,[595 254]
295,[599 255]
296,[597 257]
297,[597 256]
298,[594 250]
299,[594 255]
300,[599 261]
301,[591 255]
302,[597 256]
303,[595 252]
304,[597 256]
305,[594 257]
306,[601 258]
307,[602 258]
308,[599 258]
309,[601 263]
310,[597 257]
311,[591 258]
312,[592 253]
313,[584 260]
314,[584 258]
315,[583 260]
316,[581 262]
317,[584 264]
318,[585 267]
319,[582 260]
320,[583 257]
321,[581 255]
322,[583 260]
323,[573 261]
324,[571 257]
325,[579 262]
326,[576 266]
327,[577 263]
328,[575 274]
329,[578 275]
330,[574 278]
331,[575 287]
332,[577 278]
333,[577 280]
334,[581 283]
335,[574 282]
336,[579 290]
337,[577 286]
338,[573 284]
339,[574 289]
340,[579 293]
341,[578 292]
342,[577 287]
343,[583 294]
344,[584 300]
345,[579 299]
346,[582 300]
347,[584 294]
348,[582 293]
349,[584 298]
350,[580 290]
351,[586 291]
352,[585 290]
353,[585 283]
354,[586 286]
355,[583 283]
356,[581 288]
357,[581 290]
358,[581 287]
359,[581 291]
360,[575 292]
361,[573 287]
362,[572 290]
363,[573 288]
364,[572 292]
365,[571 285]
366,[571 287]
367,[564 286]
368,[569 290]
369,[573 294]
370,[571 293]
371,[570 285]
372,[564 286]
373,[559 286]
374,[564 282]
375,[566 277]
376,[565 287]
377,[562 284]
378,[566 289]
379,[568 285]
380,[564 286]
381,[567 282]
382,[570 286]
383,[566 289]
384,[567 290]
385,[565 297]
386,[568 291]
387,[569 290]
388,[567 292]
389,[567 283]
390,[573 287]
391,[568 277]
392,[569 279]
393,[570 283]
394,[566 282]
395,[565 284]
396,[559 276]
397,[562 278]
398,[560 281]
399,[559 280]
400,[554 287]
401,[560 283]
402,[565 281]
403,[562 284]
404,[563 281]
405,[562 278]
406,[556 280]
407,[560 287]
408,[560 281]
409,[559 291]
410,[558 288]
411,[560 284]
412,[557 283]
413,[560 286]
414,[558 277]
415,[557 285]
416,[555 294]
417,[555 290]
418,[556 289]
419,[558 288]
420,[549 288]
421,[553 296]
422,[553 291]
423,[552 291]
424,[559 292]
425,[552 287]
426,[551 291]
427,[551 300]
428,[553 293]
429,[550 303]
430,[550 304]
431,[551 297]
432,[550 303]
433,[554 301]
434,[550 300]
435,[546 301]
436,[547 307]
437,[549 306]
438,[550 303]
439,[555 301]
440,[556 297]
441,[559 302]
442,[559 298]
443,[556 298]
444,[560 304]
445,[557 300]
446,[558 299]
447,[557 306]
448,[560 311]
449,[561 304]
450,[556 297]
451,[556 292]
452,[552 296]
453,[559 306]
454,[559 302]
455,[553 301]
456,[551 304]
457,[546 304]
458,[546 303]
459,[548 302]
460,[551 303]
461,[553 297]
462,[554 289]
463,[545 291]
464,[542 292]
465,[548 290]
466,[551 287]
467,[548 295]
468,[544 299]
469,[543 298]
470,[544 305]
471,[549 302]
472,[554 308]
473,[552 313]
474,[550 312]
475,[551 313]
476,[547 310]
477,[549 310]
478,[555 314]
479,[552 308]
480,[550 309]
481,[549 303]
482,[551 305]
483,[552 301]
484,[552 302]
485,[549 295]
486,[550 311]
487,[547 306]
488,[549 303]
489,[546 298]
490,[547 304]
491,[547 304]
492,[549 304]
493,[553 305]
494,[552 302]
495,[555 308]
496,[553 310]
497,[552 310]
498,[553 314]
499,[547 316]
500,[545 316]
501,[548 308]
502,[548 311]
503,[546 313]
504,[544 312]
505,[547 317]
506,[542 315]
507,[540 317]
508,[539 322]
509,[536 315]
510,[536 314]
511,[542 316]
