,frap_region
1329,[324 528]
1330,[323 521]
1331,[323 527]
1332,[324 520]
1333,[325 526]
1334,[325 525]
1335,[326 525]
1336,[327 525]
1337,[325 527]
1338,[326 529]
1339,[330 525]
1340,[328 526]
1341,[330 527]
1342,[332 534]
1343,[332 532]
1344,[324 533]
1345,[324 531]
1346,[325 522]
1347,[324 521]
1348,[321 519]
1349,[326 521]
1350,[325 515]
1351,[328 510]
1352,[332 513]
1353,[331 516]
1354,[327 517]
1355,[327 521]
1356,[327 524]
1357,[322 516]
1358,[327 510]
1359,[327 515]
1360,[322 524]
1361,[323 524]
1362,[329 525]
1363,[334 521]
1364,[329 519]
1365,[329 522]
1366,[324 521]
1367,[327 517]
1368,[324 516]
1369,[322 519]
1370,[322 522]
1371,[321 525]
1372,[323 527]
1373,[318 522]
1374,[323 524]
1375,[328 518]
1376,[320 521]
1377,[324 529]
1378,[319 520]
1379,[320 521]
1380,[321 526]
1381,[318 527]
1382,[320 520]
1383,[317 512]
1384,[321 519]
1385,[324 517]
1386,[324 519]
1387,[319 514]
1388,[320 516]
1389,[320 516]
1390,[325 518]
1391,[313 519]
1392,[315 517]
1393,[317 514]
1394,[317 519]
1395,[316 518]
1396,[323 519]
1397,[325 523]
1398,[324 521]
1399,[327 522]
1400,[323 521]
1401,[321 526]
1402,[324 518]
1403,[325 510]
1404,[322 521]
1405,[324 527]
1406,[321 528]
1407,[323 528]
1408,[328 529]
1409,[321 528]
1410,[321 529]
1411,[322 534]
1412,[324 532]
1413,[325 532]
1414,[318 527]
1415,[325 531]
1416,[323 537]
1417,[326 539]
1418,[332 539]
1419,[328 539]
1420,[327 538]
1421,[329 530]
1422,[329 531]
1423,[330 536]
1424,[334 536]
1425,[331 530]
1426,[328 532]
1427,[327 528]
1428,[330 535]
1429,[326 537]
1430,[330 534]
1431,[324 546]
1432,[324 553]
1433,[325 547]
1434,[327 543]
1435,[325 551]
1436,[325 550]
1437,[330 549]
1438,[324 549]
1439,[330 552]
1440,[325 553]
1441,[324 557]
1442,[318 546]
1443,[317 550]
1444,[314 547]
1445,[319 544]
1446,[315 551]
1447,[317 549]
1448,[317 544]
1449,[316 543]
1450,[319 544]
1451,[319 542]
1452,[315 536]
1453,[318 548]
1454,[322 541]
1455,[317 547]
1456,[315 551]
1457,[316 558]
1458,[317 555]
1459,[319 560]
1460,[318 558]
1461,[319 557]
1462,[316 555]
1463,[316 543]
1464,[321 549]
1465,[321 547]
1466,[323 550]
1467,[322 544]
1468,[323 540]
1469,[321 537]
1470,[319 534]
1471,[320 538]
1472,[318 538]
1473,[323 526]
1474,[320 537]
1475,[324 535]
1476,[328 531]
1477,[325 531]
1478,[329 532]
1479,[322 528]
1480,[322 537]
1481,[320 540]
1482,[324 543]
1483,[320 547]
1484,[316 551]
1485,[313 554]
1486,[312 537]
1487,[317 544]
1488,[316 538]
1489,[319 543]
1490,[317 538]
1491,[317 540]
1492,[312 539]
1493,[315 536]
1494,[317 543]
1495,[313 543]
1496,[315 545]
1497,[317 540]
1498,[315 545]
1499,[316 543]
1500,[314 538]
1501,[311 531]
1502,[308 538]
1503,[311 547]
1504,[312 539]
1505,[310 534]
1506,[306 543]
1507,[306 540]
1508,[302 536]
1509,[304 546]
1510,[306 544]
1511,[301 549]
1512,[303 547]
1513,[303 549]
1514,[302 549]
1515,[301 542]
1516,[303 543]
1517,[307 550]
1518,[304 544]
1519,[304 550]
1520,[306 540]
1521,[308 540]
1522,[300 542]
1523,[300 537]
1524,[299 545]
1525,[303 537]
1526,[300 532]
1527,[300 536]
1528,[302 535]
1529,[301 542]
1530,[299 543]
1531,[296 539]
1532,[296 528]
1533,[297 532]
1534,[297 534]
1535,[298 539]
1536,[300 540]
1537,[301 535]
1538,[304 538]
1539,[304 545]
1540,[306 540]
1541,[306 541]
1542,[303 538]
1543,[302 532]
1544,[295 532]
1545,[295 537]
1546,[301 533]
1547,[298 536]
1548,[298 543]
1549,[301 535]
1550,[302 542]
1551,[299 548]
1552,[304 544]
1553,[305 538]
1554,[301 543]
1555,[300 539]
1556,[296 536]
1557,[298 529]
1558,[299 537]
1559,[303 538]
1560,[301 536]
1561,[299 536]
1562,[301 539]
1563,[303 533]
1564,[304 524]
1565,[304 535]
1566,[305 540]
1567,[306 535]
1568,[304 533]
1569,[302 533]
1570,[299 532]
1571,[298 532]
1572,[299 525]
1573,[300 522]
1574,[301 524]
1575,[300 526]
1576,[297 534]
1577,[297 540]
1578,[296 539]
1579,[297 530]
1580,[293 537]
1581,[295 543]
1582,[297 533]
1583,[296 534]
1584,[297 538]
1585,[294 535]
1586,[291 536]
1587,[298 547]
1588,[300 544]
1589,[296 546]
1590,[302 536]
1591,[298 537]
1592,[298 537]
1593,[300 535]
1594,[301 538]
1595,[299 537]
1596,[301 537]
1597,[296 539]
1598,[301 539]
1599,[302 541]
1600,[295 541]
1601,[303 542]
1602,[306 540]
1603,[307 541]
1604,[304 540]
1605,[305 540]
1606,[304 538]
1607,[304 539]
1608,[304 536]
1609,[308 542]
1610,[308 543]
1611,[306 536]
1612,[302 537]
1613,[302 540]
1614,[304 535]
1615,[304 534]
1616,[303 543]
1617,[303 541]
1618,[300 542]
1619,[301 536]
1620,[300 540]
1621,[301 543]
1622,[298 544]
1623,[300 545]
1624,[299 545]
1625,[297 548]
1626,[295 553]
1627,[297 547]
1628,[295 537]
1629,[293 535]
1630,[290 527]
1631,[291 532]
1632,[288 534]
1633,[286 535]
1634,[291 527]
1635,[291 519]
1636,[287 533]
1637,[286 534]
1638,[285 534]
1639,[285 528]
1640,[286 522]
1641,[284 522]
1642,[288 525]
1643,[290 531]
1644,[288 529]
1645,[287 535]
1646,[286 529]
1647,[293 534]
1648,[294 537]
1649,[290 538]
1650,[292 539]
1651,[289 535]
1652,[289 533]
1653,[289 525]
1654,[291 534]
1655,[290 533]
1656,[291 536]
1657,[292 532]
1658,[296 534]
1659,[293 539]
1660,[291 527]
1661,[292 536]
1662,[291 535]
