,frap_region
0,[846   0]
1,[831  13]
2,[823  25]
3,[817  26]
4,[813  37]
5,[813  35]
6,[809  45]
7,[800  46]
8,[802  43]
9,[802  51]
10,[802  51]
11,[797  59]
12,[796  58]
13,[793  64]
14,[787  63]
15,[786  70]
16,[782  72]
17,[781  74]
18,[782  76]
19,[784  73]
20,[782  70]
21,[783  78]
22,[777  72]
23,[779  75]
24,[776  79]
25,[770  80]
26,[775  80]
27,[771  80]
28,[766  83]
29,[761  84]
30,[766  84]
31,[763  77]
32,[764  85]
33,[761  90]
34,[765  85]
35,[764  82]
36,[763  90]
37,[764  80]
38,[761  90]
39,[766  93]
40,[766  96]
41,[765  98]
42,[759  98]
43,[753 103]
44,[756 104]
45,[757 101]
46,[758 109]
47,[755 109]
48,[755 106]
49,[756 109]
50,[753 113]
51,[748 115]
52,[746 112]
53,[742 112]
54,[740 111]
55,[738 112]
56,[741 112]
57,[739 113]
58,[735 109]
59,[733 106]
60,[730 114]
61,[734 113]
62,[735 116]
63,[728 115]
64,[734 118]
65,[730 126]
66,[733 127]
67,[727 130]
68,[727 131]
69,[724 133]
70,[730 133]
71,[728 129]
72,[727 126]
73,[729 128]
74,[730 138]
75,[733 137]
76,[730 134]
77,[733 139]
78,[728 134]
79,[726 137]
80,[721 131]
81,[724 137]
82,[722 130]
83,[720 141]
84,[721 139]
85,[721 137]
86,[721 130]
87,[718 134]
88,[719 138]
89,[720 142]
90,[720 136]
91,[719 137]
92,[718 141]
93,[719 144]
94,[724 136]
95,[718 136]
96,[721 140]
97,[725 146]
98,[719 145]
99,[718 145]
100,[721 151]
101,[719 153]
102,[709 154]
103,[710 159]
104,[717 157]
105,[711 154]
106,[707 161]
107,[711 162]
108,[708 163]
109,[710 166]
110,[705 168]
111,[704 176]
112,[704 172]
113,[694 171]
114,[698 162]
115,[699 168]
116,[696 166]
117,[698 167]
118,[697 171]
119,[696 169]
120,[701 169]
121,[701 176]
122,[709 174]
123,[703 172]
124,[704 178]
125,[702 180]
126,[700 179]
127,[700 177]
128,[698 179]
129,[696 180]
130,[698 178]
131,[699 175]
132,[695 179]
133,[694 178]
134,[693 182]
135,[691 181]
136,[686 183]
137,[686 177]
138,[698 191]
139,[686 193]
140,[681 186]
141,[673 190]
142,[677 198]
143,[674 186]
144,[680 187]
145,[681 184]
146,[683 188]
147,[683 176]
148,[680 183]
149,[678 182]
150,[679 184]
151,[676 182]
152,[677 189]
153,[673 194]
154,[673 194]
155,[676 195]
156,[673 194]
157,[672 193]
158,[678 195]
159,[677 200]
