,frap_region
0,[826   0]
1,[813  15]
2,[804  20]
3,[797  31]
4,[795  33]
5,[790  33]
6,[784  34]
7,[780  34]
8,[777  48]
9,[774  45]
10,[779  48]
11,[780  52]
12,[774  52]
13,[774  59]
14,[768  52]
15,[774  57]
16,[772  59]
17,[767  63]
18,[773  70]
19,[764  63]
20,[763  67]
21,[759  68]
22,[760  73]
23,[759  81]
24,[758  84]
25,[757  76]
26,[760  83]
27,[757  84]
28,[751  87]
29,[755  86]
30,[746  88]
31,[738  87]
32,[733  92]
33,[733  91]
34,[737  89]
35,[735  90]
36,[724  91]
37,[728  91]
38,[725  96]
39,[724  96]
40,[719  91]
41,[720  95]
42,[718  95]
43,[717  93]
44,[718  97]
45,[723 100]
46,[720  99]
47,[718  97]
48,[717 103]
49,[712 101]
50,[716 111]
51,[712 110]
52,[712 116]
53,[709 119]
54,[706 122]
55,[705 117]
56,[697 119]
57,[703 123]
58,[705 124]
59,[709 123]
60,[704 121]
61,[709 118]
62,[707 121]
63,[701 118]
64,[702 127]
65,[703 130]
66,[702 127]
67,[702 122]
68,[700 124]
69,[693 125]
70,[700 125]
71,[697 123]
72,[697 122]
73,[695 123]
74,[697 125]
75,[700 128]
76,[694 131]
77,[689 130]
78,[688 134]
79,[685 137]
80,[684 137]
81,[683 140]
82,[679 142]
83,[679 137]
84,[679 131]
85,[681 129]
86,[681 135]
87,[685 138]
88,[679 142]
89,[683 140]
90,[674 138]
91,[678 137]
92,[681 135]
93,[676 141]
94,[674 135]
95,[677 129]
96,[676 133]
97,[675 136]
98,[670 139]
99,[675 146]
100,[674 145]
101,[675 144]
102,[677 138]
103,[667 133]
104,[665 140]
105,[667 137]
106,[671 139]
107,[671 136]
108,[670 136]
109,[673 140]
110,[674 144]
111,[673 141]
112,[668 147]
113,[672 141]
114,[670 141]
115,[669 144]
116,[667 143]
117,[671 141]
118,[667 144]
119,[670 146]
120,[670 141]
121,[671 152]
122,[678 156]
123,[670 154]
124,[671 152]
125,[668 152]
126,[667 149]
127,[669 157]
128,[666 153]
129,[667 158]
130,[666 154]
131,[667 157]
132,[665 161]
133,[662 158]
134,[658 162]
135,[661 158]
136,[658 156]
137,[665 162]
138,[661 167]
139,[661 165]
140,[661 161]
141,[663 157]
142,[657 161]
143,[660 161]
144,[659 165]
145,[657 166]
146,[652 174]
147,[653 173]
148,[652 173]
149,[652 176]
150,[653 181]
151,[651 178]
152,[652 178]
153,[647 175]
154,[653 178]
155,[646 176]
156,[645 181]
157,[645 187]
158,[644 187]
159,[649 187]
160,[644 192]
161,[642 185]
162,[645 194]
163,[647 188]
164,[648 191]
165,[649 189]
166,[652 195]
167,[649 195]
168,[650 192]
169,[649 191]
170,[647 191]
171,[641 188]
172,[644 190]
173,[648 198]
174,[644 202]
175,[639 196]
176,[646 198]
177,[645 196]
178,[645 202]
179,[648 200]
180,[647 194]
181,[648 194]
182,[650 197]
183,[647 197]
184,[649 191]
185,[651 201]
186,[646 202]
187,[640 201]
188,[636 200]
189,[643 195]
190,[647 204]
191,[653 200]
192,[647 191]
193,[648 192]
194,[646 194]
195,[645 199]
196,[641 196]
197,[643 195]
198,[649 198]
199,[642 201]
200,[642 192]
201,[634 201]
202,[634 194]
203,[635 195]
204,[636 202]
205,[636 192]
206,[640 199]
207,[634 200]
208,[635 200]
209,[630 203]
210,[634 209]
211,[633 208]
212,[630 205]
213,[630 218]
214,[631 218]
215,[632 217]
216,[639 217]
217,[636 216]
218,[636 213]
219,[635 217]
220,[633 208]
221,[629 216]
222,[626 217]
223,[627 210]
224,[623 208]
225,[618 210]
226,[622 206]
227,[627 210]
228,[623 210]
229,[620 212]
230,[617 210]
231,[626 211]
232,[623 214]
233,[619 215]
234,[620 212]
235,[619 210]
236,[615 204]
237,[620 206]
238,[617 203]
239,[613 209]
240,[609 210]
241,[610 212]
242,[614 213]
243,[612 215]
244,[608 213]
245,[607 216]
246,[608 219]
247,[610 217]
248,[611 225]
249,[611 219]
250,[606 222]
251,[605 225]
252,[604 230]
253,[605 231]
254,[603 233]
255,[603 225]
256,[605 233]
257,[602 233]
258,[599 222]
259,[600 230]
260,[603 228]
261,[604 235]
262,[604 232]
263,[600 234]
264,[595 230]
265,[599 231]
266,[594 230]
267,[594 232]
268,[594 232]
269,[595 226]
270,[594 233]
271,[591 233]
272,[595 230]
273,[595 226]
274,[596 224]
275,[596 225]
276,[600 227]
277,[602 229]
278,[597 225]
279,[597 222]
280,[593 220]
281,[588 227]
282,[593 220]
283,[590 218]
284,[589 224]
285,[588 217]
286,[587 224]
287,[589 231]
288,[594 231]
289,[592 233]
290,[591 237]
291,[587 235]
292,[589 237]
293,[586 236]
294,[589 237]
295,[588 232]
296,[585 240]
297,[584 233]
298,[581 236]
299,[580 233]
300,[580 239]
301,[579 238]
302,[577 240]
303,[580 236]
304,[582 232]
305,[585 237]
306,[578 230]
307,[577 235]
308,[576 235]
309,[577 229]
310,[577 234]
311,[576 236]
312,[576 228]
313,[576 228]
314,[580 226]
315,[583 229]
316,[582 224]
317,[583 225]
318,[577 226]
319,[577 227]
320,[578 230]
321,[579 235]
322,[580 231]
323,[578 236]
324,[574 239]
325,[580 236]
326,[573 241]
327,[572 243]
328,[575 240]
329,[577 245]
330,[576 244]
331,[573 242]
332,[572 243]
333,[572 245]
334,[573 246]
335,[568 249]
336,[568 243]
337,[567 248]
338,[571 250]
339,[571 247]
340,[565 247]
341,[564 247]
342,[558 253]
343,[560 246]
344,[563 243]
345,[565 249]
346,[563 252]
347,[561 249]
348,[563 251]
349,[564 248]
350,[564 244]
351,[564 252]
352,[565 246]
353,[562 248]
354,[566 249]
355,[565 245]
356,[567 241]
357,[566 238]
358,[558 240]
359,[560 241]
360,[558 240]
361,[559 247]
362,[559 247]
363,[562 254]
364,[564 252]
365,[567 255]
366,[565 263]
367,[565 264]
368,[564 265]
369,[565 268]
370,[560 265]
371,[564 274]
372,[566 270]
373,[562 274]
374,[562 269]
375,[561 271]
376,[562 271]
377,[561 266]
378,[555 273]
379,[558 281]
380,[559 277]
381,[563 273]
382,[561 273]
383,[562 273]
384,[563 269]
385,[560 269]
386,[564 270]
387,[561 278]
388,[562 275]
389,[563 278]
390,[556 274]
391,[556 270]
392,[562 272]
393,[562 278]
394,[557 271]
395,[560 272]
396,[562 269]
397,[562 271]
398,[556 276]
399,[562 272]
400,[559 273]
401,[558 275]
402,[560 279]
403,[557 280]
404,[553 277]
405,[550 282]
406,[547 277]
407,[554 281]
408,[554 281]
409,[551 280]
410,[553 286]
411,[549 279]
412,[547 277]
413,[556 280]
414,[551 281]
415,[546 275]
416,[549 279]
417,[545 285]
418,[545 284]
419,[540 280]
420,[535 282]
421,[537 292]
422,[533 291]
423,[532 293]
424,[534 290]
425,[534 282]
426,[533 289]
427,[532 288]
428,[532 295]
429,[527 293]
430,[531 296]
431,[530 294]
432,[523 299]
433,[514 293]
434,[513 295]
435,[515 299]
436,[514 298]
437,[518 296]
438,[515 297]
439,[516 298]
440,[519 292]
441,[520 291]
442,[514 283]
443,[516 278]
444,[515 287]
445,[518 294]
446,[521 298]
447,[519 298]
448,[518 295]
449,[526 296]
450,[523 308]
451,[522 305]
452,[523 305]
453,[522 297]
454,[523 304]
455,[523 298]
456,[520 305]
457,[524 297]
458,[523 306]
459,[522 308]
460,[523 305]
461,[526 304]
462,[524 304]
463,[517 304]
464,[515 303]
465,[517 312]
466,[518 307]
467,[515 304]
468,[516 307]
469,[515 305]
470,[513 307]
471,[512 308]
472,[514 303]
473,[514 306]
474,[510 301]
475,[509 302]
476,[508 308]
477,[508 315]
478,[506 310]
479,[503 310]
480,[507 311]
481,[511 315]
482,[501 312]
483,[503 306]
484,[497 306]
485,[505 310]
486,[503 306]
487,[505 315]
488,[504 318]
489,[505 312]
490,[497 319]
491,[497 309]
492,[495 313]
493,[496 307]
494,[495 312]
495,[499 317]
496,[502 321]
497,[501 315]
498,[500 315]
499,[497 320]
500,[500 316]
501,[498 316]
502,[499 310]
503,[494 307]
504,[487 308]
505,[486 317]
506,[493 314]
507,[496 313]
508,[489 310]
509,[492 301]
510,[487 313]
511,[486 311]
512,[484 310]
513,[486 307]
514,[484 309]
515,[482 318]
516,[484 326]
517,[489 322]
518,[486 314]
519,[489 306]
520,[485 311]
521,[485 314]
522,[488 313]
523,[489 313]
524,[485 311]
525,[486 311]
526,[492 313]
527,[484 323]
528,[487 312]
529,[485 314]
530,[486 320]
531,[487 320]
532,[485 316]
533,[482 318]
534,[487 316]
535,[480 315]
536,[481 316]
537,[477 311]
538,[482 311]
539,[480 316]
540,[482 311]
541,[482 303]
542,[482 311]
543,[481 317]
544,[481 318]
545,[483 315]
546,[480 318]
547,[483 318]
548,[484 318]
549,[483 317]
550,[479 314]
551,[479 312]
552,[483 317]
553,[483 317]
554,[483 320]
555,[479 323]
556,[474 324]
557,[477 319]
558,[477 324]
559,[478 321]
560,[480 328]
561,[481 324]
562,[481 326]
563,[478 326]
564,[483 320]
565,[480 316]
566,[480 317]
567,[483 322]
568,[484 312]
569,[481 312]
570,[482 314]
571,[481 322]
572,[475 325]
573,[480 320]
574,[478 315]
575,[477 324]
576,[473 326]
577,[474 326]
578,[471 323]
579,[473 326]
580,[477 323]
581,[474 328]
582,[479 320]
583,[473 330]
584,[474 332]
585,[467 327]
586,[471 329]
587,[474 325]
588,[472 332]
589,[467 331]
590,[472 330]
591,[474 325]
592,[476 320]
593,[473 331]
594,[471 332]
595,[472 332]
596,[462 334]
597,[464 336]
598,[465 330]
599,[464 340]
600,[464 339]
601,[462 338]
602,[469 330]
603,[465 335]
604,[462 334]
605,[462 333]
606,[460 334]
607,[458 330]
608,[454 330]
609,[457 330]
610,[453 333]
611,[454 335]
612,[453 338]
613,[458 339]
614,[456 351]
615,[455 343]
616,[455 350]
617,[454 352]
618,[452 349]
619,[453 352]
620,[453 346]
621,[450 341]
622,[453 349]
623,[449 351]
624,[451 351]
625,[447 357]
626,[451 354]
627,[449 351]
628,[452 355]
629,[449 355]
630,[447 351]
631,[448 347]
632,[450 349]
633,[453 348]
634,[450 349]
635,[445 341]
636,[448 345]
637,[445 342]
638,[447 345]
639,[443 348]
640,[444 340]
641,[442 344]
642,[445 347]
643,[436 343]
644,[441 335]
645,[442 341]
646,[444 337]
647,[441 344]
648,[438 342]
649,[442 339]
650,[441 339]
651,[439 344]
652,[442 349]
653,[439 345]
