,frap_region
0,[830   0]
1,[819  16]
2,[819  16]
3,[815  24]
4,[813  25]
5,[807  29]
6,[807  27]
7,[807  33]
8,[808  34]
9,[810  34]
10,[805  37]
11,[804  37]
12,[802  36]
13,[800  39]
14,[795  45]
15,[799  44]
16,[799  46]
17,[797  45]
18,[796  49]
19,[796  48]
20,[788  50]
21,[790  55]
22,[788  55]
23,[788  55]
24,[789  59]
25,[787  62]
26,[789  59]
27,[788  57]
28,[790  65]
29,[789  62]
30,[785  60]
31,[786  63]
32,[788  68]
33,[779  59]
34,[783  60]
35,[786  61]
36,[784  63]
37,[782  64]
38,[785  67]
39,[778  73]
40,[777  75]
41,[777  77]
42,[773  81]
43,[774  71]
44,[775  75]
45,[773  70]
46,[767  69]
47,[769  70]
48,[771  68]
49,[769  68]
50,[772  67]
51,[771  67]
52,[768  74]
53,[765  73]
54,[764  71]
55,[764  70]
56,[769  65]
57,[770  66]
58,[769  71]
59,[766  67]
60,[762  76]
61,[754  82]
62,[757  77]
63,[757  83]
64,[760  79]
65,[757  88]
66,[759  88]
67,[758  84]
68,[762  82]
69,[762  82]
70,[759  77]
71,[754  78]
72,[752  80]
73,[755  78]
74,[751  79]
75,[756  82]
76,[755  88]
77,[753  91]
78,[749  94]
79,[754  93]
80,[754  93]
81,[753  91]
82,[756  98]
83,[757  90]
84,[760  93]
85,[760  98]
86,[754  99]
87,[752  96]
88,[756  97]
89,[757 104]
90,[761  97]
91,[755 102]
92,[756 106]
93,[754 107]
94,[752 108]
95,[749 105]
96,[749 103]
97,[746 104]
98,[743 102]
99,[742 103]
100,[743 105]
101,[750 104]
102,[743 107]
103,[744 106]
104,[743 104]
105,[742 107]
106,[743 102]
107,[738 100]
108,[736 106]
109,[740 108]
110,[746 106]
111,[737 105]
112,[737 108]
113,[737 107]
114,[735 107]
115,[733 105]
116,[737 108]
117,[738 110]
118,[741 114]
119,[742 112]
120,[739 116]
121,[741 116]
122,[737 118]
123,[738 112]
124,[745 113]
125,[735 118]
126,[738 117]
127,[734 115]
128,[741 118]
129,[741 109]
130,[740 112]
131,[738 112]
132,[739 111]
133,[742 117]
134,[732 118]
135,[730 116]
136,[727 117]
137,[733 111]
138,[728 108]
139,[732 113]
140,[727 113]
141,[729 112]
142,[728 106]
143,[730 106]
144,[724 113]
145,[725 122]
146,[725 121]
147,[722 124]
148,[722 119]
149,[725 123]
150,[723 128]
151,[723 125]
152,[726 130]
153,[721 131]
154,[723 130]
155,[724 128]
156,[722 122]
157,[720 124]
158,[719 126]
159,[720 128]
160,[720 121]
161,[714 122]
162,[717 122]
163,[716 124]
164,[718 126]
165,[719 125]
166,[722 121]
167,[718 129]
168,[719 137]
169,[717 134]
170,[715 132]
171,[719 135]
172,[716 135]
173,[717 129]
174,[713 135]
175,[715 137]
176,[711 142]
177,[708 141]
178,[707 141]
179,[706 139]
180,[706 135]
181,[705 136]
182,[705 137]
183,[708 136]
184,[712 141]
185,[707 143]
186,[704 142]
187,[706 139]
188,[704 136]
189,[700 138]
190,[701 137]
191,[702 137]
192,[704 133]
193,[711 140]
194,[709 140]
195,[711 138]
196,[713 137]
197,[713 134]
198,[715 137]
199,[713 137]
200,[709 134]
201,[711 142]
202,[711 140]
203,[705 146]
204,[699 146]
205,[705 153]
