,frap_region
0,[875   0]
1,[864   5]
2,[864   9]
3,[856  15]
4,[854  15]
5,[855  14]
6,[856  20]
7,[857  22]
8,[854  27]
9,[852  29]
10,[852  28]
11,[854  28]
12,[845  31]
13,[848  35]
14,[848  37]
15,[853  39]
16,[850  41]
17,[845  40]
18,[845  40]
19,[838  45]
20,[837  44]
21,[834  46]
22,[830  46]
23,[830  47]
24,[831  44]
25,[832  52]
26,[828  53]
27,[826  50]
28,[826  50]
29,[824  51]
30,[819  58]
31,[817  53]
32,[813  65]
33,[817  60]
34,[813  63]
35,[818  65]
36,[817  63]
37,[813  64]
38,[810  64]
39,[812  64]
40,[805  65]
41,[807  58]
42,[807  63]
43,[805  70]
44,[807  71]
45,[809  72]
46,[805  74]
47,[801  73]
48,[803  77]
49,[802  77]
50,[803  77]
51,[807  77]
52,[804  77]
53,[803  77]
54,[804  74]
55,[803  77]
56,[804  74]
57,[803  75]
58,[801  73]
59,[799  76]
60,[795  79]
61,[794  81]
62,[799  84]
63,[798  81]
64,[803  80]
65,[803  82]
66,[800  85]
67,[806  85]
68,[801  84]
69,[803  84]
70,[798  82]
71,[798  87]
72,[795  89]
73,[794  89]
74,[794  93]
75,[795  93]
76,[791  90]
77,[792  91]
78,[797  94]
79,[793  92]
80,[788  92]
81,[781  99]
82,[785  99]
83,[790  96]
84,[785  99]
85,[781 101]
86,[781 101]
87,[782  98]
88,[780  98]
89,[777 102]
90,[778 100]
91,[780  99]
92,[780  99]
93,[778 101]
94,[778 101]
95,[776 104]
96,[775 110]
97,[771 112]
98,[771 108]
99,[773 111]
100,[773 113]
101,[776 116]
102,[778 116]
103,[772 116]
104,[776 110]
105,[778 107]
106,[778 109]
107,[777 112]
108,[772 109]
109,[771 108]
110,[770 105]
111,[771 107]
112,[766 109]
113,[763 108]
114,[763 111]
115,[764 105]
116,[764 107]
117,[765 107]
118,[766 106]
119,[761 113]
120,[764 114]
121,[764 112]
122,[765 118]
123,[765 116]
124,[765 118]
125,[768 116]
126,[768 119]
127,[767 123]
128,[769 114]
129,[766 119]
130,[766 117]
131,[758 114]
132,[758 111]
133,[757 108]
134,[760 112]
135,[759 116]
136,[754 114]
137,[757 114]
138,[757 114]
139,[755 112]
140,[755 112]
141,[756 108]
142,[755 108]
143,[754 110]
144,[753 116]
145,[748 110]
146,[746 114]
147,[749 118]
148,[755 116]
149,[756 115]
150,[754 116]
151,[753 116]
152,[757 116]
153,[761 114]
154,[756 115]
155,[760 119]
156,[754 115]
157,[754 115]
158,[750 116]
159,[756 116]
160,[755 116]
161,[756 115]
162,[759 115]
163,[758 109]
164,[754 110]
165,[755 107]
166,[753 106]
167,[753 111]
168,[750 112]
169,[751 118]
170,[747 116]
171,[749 113]
172,[750 113]
173,[751 111]
174,[748 114]
175,[744 117]
176,[752 119]
177,[747 127]
178,[750 116]
179,[744 117]
180,[746 119]
181,[742 124]
182,[741 120]
183,[739 121]
184,[741 122]
185,[740 120]
186,[740 122]
187,[735 122]
188,[739 124]
189,[734 126]
190,[737 127]
191,[738 126]
192,[738 125]
193,[735 131]
194,[734 137]
195,[729 130]
196,[722 130]
197,[726 132]
198,[727 136]
199,[730 134]
200,[725 136]
201,[729 142]
202,[727 138]
203,[729 141]
204,[728 142]
205,[721 138]
206,[724 140]
207,[726 139]
208,[727 135]
209,[726 139]
210,[727 138]
211,[727 136]
212,[730 136]
213,[731 145]
214,[729 141]
215,[733 149]
216,[723 144]
217,[725 145]
218,[728 141]
219,[720 143]
220,[718 141]
221,[721 141]
222,[723 144]
223,[722 142]
224,[716 140]
225,[721 139]
226,[716 141]
227,[718 139]
228,[715 138]
229,[714 138]
