,frap_region
0,[856   0]
1,[843   5]
2,[833   9]
3,[835  16]
4,[829  18]
5,[828  21]
6,[821  23]
7,[818  29]
8,[819  28]
9,[816  29]
10,[816  31]
11,[813  30]
12,[808  30]
13,[814  27]
14,[806  31]
15,[809  36]
16,[806  38]
17,[802  41]
18,[806  38]
19,[806  40]
20,[807  45]
21,[801  44]
22,[804  49]
23,[799  49]
24,[798  49]
25,[800  55]
26,[799  51]
27,[799  52]
28,[797  54]
29,[792  52]
30,[793  56]
31,[791  59]
32,[790  58]
33,[792  62]
34,[789  59]
35,[786  58]
36,[783  60]
37,[784  67]
38,[786  64]
39,[791  68]
40,[793  67]
41,[789  62]
42,[789  63]
43,[791  60]
44,[790  69]
45,[781  69]
46,[780  72]
47,[784  77]
48,[785  74]
49,[787  76]
50,[783  72]
51,[782  75]
52,[774  80]
53,[780  79]
54,[776  83]
55,[778  79]
56,[776  77]
57,[771  71]
58,[778  79]
59,[779  73]
60,[782  77]
61,[781  79]
62,[781  83]
63,[782  85]
64,[780  88]
65,[782  91]
66,[784  92]
67,[780  91]
68,[780  90]
69,[772  88]
70,[770  95]
71,[770  92]
72,[764  91]
73,[763  91]
74,[765  88]
75,[763  81]
76,[763  86]
77,[762  87]
78,[763  90]
79,[762  89]
80,[760  90]
81,[760  91]
82,[762  93]
83,[760  92]
84,[755  94]
85,[756  87]
86,[753  95]
87,[759  95]
88,[755 101]
89,[755 102]
90,[757 101]
91,[756 105]
92,[754 108]
93,[752 105]
94,[754 102]
95,[749 104]
96,[753 106]
97,[753 107]
98,[751 102]
99,[747 108]
100,[747 113]
101,[745 108]
102,[750 108]
103,[749 110]
104,[754 108]
105,[753 112]
106,[753 115]
107,[753 117]
108,[760 113]
109,[758 116]
110,[752 119]
111,[752 124]
112,[755 111]
113,[748 115]
114,[751 117]
115,[747 120]
116,[748 126]
117,[746 122]
118,[741 121]
119,[743 119]
120,[745 122]
121,[745 124]
122,[747 122]
123,[742 124]
124,[741 125]
125,[733 128]
126,[728 121]
