,frap_region
0,[874   0]
1,[867  11]
2,[864  17]
3,[855  26]
4,[852  35]
5,[847  29]
6,[845  38]
7,[844  42]
8,[849  38]
9,[843  45]
10,[844  44]
11,[842  45]
12,[838  44]
13,[840  46]
14,[833  48]
15,[834  51]
16,[836  49]
17,[833  51]
18,[839  48]
19,[831  54]
20,[827  58]
21,[830  51]
22,[825  55]
23,[827  55]
24,[822  56]
25,[823  56]
26,[826  56]
27,[825  56]
28,[826  55]
29,[821  57]
30,[820  59]
31,[819  61]
32,[819  61]
33,[816  60]
34,[816  64]
35,[813  61]
36,[808  58]
37,[807  59]
38,[803  62]
39,[806  60]
40,[803  62]
41,[809  59]
42,[806  65]
43,[810  64]
44,[806  56]
45,[806  58]
46,[803  58]
47,[804  58]
48,[798  56]
49,[798  60]
50,[799  59]
51,[794  63]
52,[792  63]
53,[792  68]
54,[791  67]
55,[797  65]
56,[793  65]
57,[789  61]
58,[788  66]
59,[790  68]
60,[786  70]
61,[790  70]
62,[785  69]
63,[785  71]
64,[787  70]
65,[787  67]
66,[779  68]
67,[787  69]
68,[789  76]
69,[789  73]
70,[784  78]
71,[787  77]
72,[785  78]
73,[784  77]
74,[782  79]
75,[784  81]
76,[788  79]
77,[787  74]
78,[785  84]
79,[785  84]
80,[785  82]
81,[785  87]
82,[782  87]
83,[779  88]
84,[779  86]
85,[779  88]
86,[781  85]
87,[777  82]
88,[780  82]
89,[776  91]
90,[775  86]
91,[779  92]
92,[779  89]
93,[774  89]
94,[780  84]
95,[777  85]
96,[776  83]
97,[774  83]
98,[773  89]
99,[776  88]
100,[774  91]
101,[770  90]
102,[774  93]
103,[775  90]
104,[772  96]
105,[776 100]
106,[768 100]
107,[766  99]
108,[766  98]
109,[768  97]
110,[768 100]
111,[773  93]
112,[774  99]
113,[771  93]
114,[770  93]
115,[768  92]
116,[773  93]
117,[775  92]
118,[771  99]
119,[772  96]
120,[774  97]
121,[770  97]
122,[771 100]
123,[773  97]
124,[770 108]
125,[767 103]
126,[766 103]
127,[768 104]
128,[769 101]
129,[771 102]
130,[770 108]
131,[773 107]
132,[773 104]
133,[769 110]
134,[766 108]
135,[772 106]
136,[770 105]
137,[771 104]
138,[766 103]
139,[764 100]
140,[764 103]
141,[767 103]
142,[760 106]
143,[758 109]
144,[762 110]
145,[761 109]
146,[763 104]
147,[763 107]
148,[763 109]
149,[759 110]
150,[762 107]
151,[760 109]
152,[764 112]
153,[758 112]
154,[760 116]
155,[758 116]
156,[761 113]
157,[758 116]
158,[754 122]
159,[760 121]
160,[758 122]
161,[751 123]
162,[757 124]
163,[756 118]
164,[755 120]
165,[755 123]
166,[757 122]
167,[762 121]
168,[761 124]
169,[757 127]
170,[756 125]
171,[755 130]
172,[753 129]
173,[756 126]
174,[754 130]
175,[749 133]
176,[749 130]
177,[752 129]
178,[749 129]
179,[752 129]
180,[753 131]
181,[752 130]
182,[749 125]
183,[755 130]
184,[751 129]
185,[747 131]
186,[749 126]
187,[750 128]
188,[747 126]
189,[747 129]
190,[747 132]
191,[747 127]
192,[745 136]
193,[743 136]
194,[742 131]
195,[739 139]
196,[739 141]
197,[735 139]
198,[740 139]
199,[745 141]
200,[750 139]
201,[743 141]
202,[745 141]
203,[743 139]
204,[744 137]
205,[743 141]
206,[740 142]
207,[740 145]
208,[742 146]
209,[736 148]
210,[739 143]
211,[739 143]
212,[742 148]
213,[741 148]
214,[742 146]
215,[743 143]
216,[743 141]
217,[739 143]
218,[737 147]
219,[744 144]
220,[743 150]
221,[740 146]
222,[742 146]
223,[741 151]
224,[741 145]
225,[741 144]
226,[737 145]
227,[737 154]
228,[735 153]
229,[734 154]
230,[730 155]
231,[735 153]
232,[732 152]
233,[730 155]
234,[731 157]
235,[730 157]
236,[730 159]
237,[729 164]
238,[730 161]
239,[731 165]
240,[728 161]
241,[731 156]
242,[726 158]
243,[726 157]
244,[725 161]
245,[723 161]
246,[724 161]
247,[724 160]
248,[722 159]
249,[725 161]
250,[720 165]
251,[725 165]
252,[724 163]
253,[716 169]
254,[721 168]
255,[721 160]
256,[723 163]
257,[719 165]
258,[722 157]
259,[727 162]
260,[722 164]
261,[726 162]
262,[724 165]
263,[722 160]
264,[722 161]
265,[721 164]
266,[714 163]
267,[714 166]
268,[713 165]
269,[717 166]
270,[721 165]
271,[718 163]
272,[716 167]
273,[719 165]
274,[721 168]
275,[720 165]
276,[718 169]
277,[715 164]
278,[715 160]
279,[716 162]
280,[716 160]
281,[714 163]
282,[719 158]
283,[719 167]
284,[719 161]
285,[719 163]
286,[723 165]
287,[723 164]
288,[721 162]
289,[725 168]
290,[721 167]
291,[717 164]
292,[717 169]
293,[716 167]
294,[717 171]
295,[718 172]
296,[716 175]
297,[714 180]
298,[716 181]
299,[719 177]
300,[716 181]
301,[714 180]
302,[714 176]
303,[714 173]
304,[715 173]
305,[713 174]
306,[712 179]
307,[712 173]
308,[712 174]
309,[717 171]
310,[718 168]
311,[716 173]
312,[716 180]
313,[715 181]
314,[715 176]
315,[717 174]
316,[718 173]
317,[713 178]
318,[709 186]
319,[711 178]
320,[709 183]
321,[712 178]
322,[715 179]
323,[714 176]
324,[714 179]
325,[708 181]
326,[714 171]
327,[712 179]
328,[713 175]
329,[714 175]
330,[716 172]
331,[716 171]
332,[718 171]
333,[716 176]
334,[717 166]
335,[717 171]
336,[713 176]
337,[712 172]
338,[712 174]
339,[711 169]
340,[708 177]
341,[711 175]
342,[709 180]
343,[711 176]
344,[713 178]
345,[713 174]
346,[707 174]
347,[711 177]
348,[712 176]
349,[709 182]
350,[707 183]
351,[712 181]
352,[710 178]
353,[710 177]
354,[708 183]
355,[702 187]
356,[705 180]
357,[704 180]
358,[699 181]
359,[698 176]
360,[702 182]
361,[701 181]
362,[705 184]
363,[703 183]
364,[705 180]
365,[702 187]
366,[702 193]
367,[703 183]
368,[708 186]
369,[706 184]
370,[702 185]
371,[711 189]
372,[706 188]
373,[705 188]
374,[705 186]
375,[703 185]
376,[703 186]
377,[704 186]
378,[700 187]
379,[701 189]
380,[703 188]
381,[698 187]
382,[698 188]
383,[699 179]
384,[697 184]
385,[695 182]
386,[697 179]
387,[701 182]
388,[697 183]
389,[700 182]
390,[701 183]
391,[701 185]
392,[699 185]
393,[699 187]
394,[698 187]
395,[698 186]
396,[697 189]
397,[702 191]
398,[697 192]
399,[697 187]
400,[698 185]
401,[698 188]
402,[694 187]
403,[694 189]
404,[699 193]
405,[703 189]
406,[700 186]
407,[700 183]
408,[698 185]
409,[695 186]
410,[690 183]
411,[686 186]
412,[690 188]
413,[691 187]
414,[687 189]
415,[693 194]
416,[695 200]
417,[692 200]
418,[690 199]
419,[685 199]
420,[682 199]
421,[682 195]
422,[683 192]
423,[686 190]
424,[689 190]
425,[686 195]
426,[688 198]
427,[686 198]
428,[693 198]
429,[688 196]
430,[689 194]
431,[692 195]
432,[692 197]
433,[689 198]
434,[692 199]
435,[683 200]
436,[682 201]
437,[687 194]
438,[687 198]
439,[685 197]
440,[683 193]
441,[681 192]
442,[688 189]
443,[684 188]
444,[690 195]
445,[690 193]
446,[689 192]
447,[681 193]
448,[682 189]
449,[681 191]
450,[684 190]
451,[687 192]
452,[681 194]
453,[680 198]
454,[683 193]
455,[685 194]
456,[687 197]
457,[686 195]
458,[688 195]
459,[680 192]
460,[677 188]
461,[675 193]
462,[679 194]
463,[686 199]
464,[681 200]
465,[681 194]
466,[680 195]
467,[679 200]
468,[677 199]
469,[675 201]
470,[679 195]
471,[681 200]
472,[680 196]
473,[682 193]
474,[678 191]
475,[678 192]
476,[675 195]
477,[668 198]
478,[670 196]
479,[668 194]
480,[669 188]
481,[668 189]
482,[669 192]
483,[668 193]
484,[670 195]
485,[673 196]
486,[671 199]
487,[670 197]
488,[668 196]
489,[665 199]
490,[666 196]
491,[666 199]
492,[668 199]
493,[669 204]
494,[670 195]
495,[673 198]
496,[667 200]
497,[673 203]
498,[673 202]
499,[678 201]
500,[677 205]
501,[672 201]
502,[672 207]
503,[670 200]
504,[669 199]
505,[673 196]
506,[672 202]
507,[667 200]
508,[671 198]
509,[674 204]
510,[673 202]
511,[672 204]
512,[669 203]
513,[665 201]
514,[670 201]
515,[668 205]
516,[667 202]
517,[670 204]
518,[671 206]
519,[669 210]
520,[671 208]
521,[669 209]
522,[667 210]
523,[663 213]
524,[660 211]
525,[656 205]
526,[658 205]
527,[657 209]
528,[661 204]
529,[659 205]
530,[657 208]
531,[655 215]
532,[659 213]
533,[657 215]
534,[655 209]
535,[657 209]
536,[652 211]
537,[655 215]
538,[653 215]
539,[653 215]
540,[652 215]
541,[647 220]
542,[651 218]
543,[651 216]
544,[646 220]
545,[645 218]
546,[648 218]
547,[650 218]
548,[648 223]
549,[646 215]
550,[652 218]
551,[649 221]
552,[646 217]
553,[648 225]
554,[649 220]
555,[653 218]
556,[656 219]
557,[653 216]
558,[652 222]
559,[654 219]
560,[652 218]
561,[648 222]
562,[649 218]
563,[646 220]
564,[643 223]
565,[644 225]
566,[643 220]
567,[638 222]
568,[638 222]
569,[643 221]
570,[641 222]
571,[642 230]
572,[639 231]
573,[639 233]
574,[644 234]
575,[640 227]
576,[645 225]
577,[645 228]
578,[647 228]
579,[644 237]
580,[640 241]
581,[640 238]
582,[636 243]
583,[634 237]
584,[635 236]
585,[635 235]
586,[637 234]
587,[638 238]
588,[639 237]
589,[639 235]
590,[637 234]
591,[640 239]
592,[635 236]
593,[632 239]
594,[635 238]
595,[635 234]
596,[633 239]
597,[638 240]
598,[636 234]
599,[631 239]
600,[634 233]
601,[628 232]
602,[632 233]
603,[633 234]
604,[638 234]
605,[637 234]
606,[636 234]
607,[634 233]
608,[630 237]
609,[635 237]
610,[630 234]
611,[629 240]
612,[631 243]
