,frap_region
0,[865   0]
1,[852  12]
2,[847  17]
3,[841  16]
4,[840  16]
5,[837  16]
6,[835  22]
7,[830  26]
8,[824  30]
9,[823  34]
10,[827  33]
11,[826  35]
12,[824  33]
13,[817  32]
14,[818  35]
15,[817  29]
16,[815  34]
17,[814  33]
18,[811  35]
19,[818  39]
20,[808  42]
21,[810  43]
22,[812  45]
23,[807  48]
24,[808  45]
25,[805  48]
26,[811  54]
27,[808  54]
28,[805  52]
29,[807  53]
30,[800  56]
31,[798  51]
32,[796  54]
33,[796  56]
34,[799  53]
35,[798  58]
36,[791  61]
37,[789  57]
38,[790  63]
39,[786  65]
40,[790  64]
41,[787  65]
42,[789  65]
43,[787  67]
44,[786  71]
45,[782  72]
46,[785  71]
47,[781  71]
48,[783  68]
49,[785  67]
50,[784  73]
51,[783  69]
52,[780  67]
53,[779  65]
54,[782  66]
55,[782  71]
56,[777  71]
57,[772  77]
58,[777  72]
59,[780  68]
60,[777  73]
61,[779  69]
62,[781  72]
63,[777  73]
64,[770  73]
65,[776  75]
66,[779  79]
67,[781  78]
68,[779  72]
69,[775  79]
70,[772  79]
71,[769  82]
72,[769  81]
73,[776  81]
74,[773  77]
75,[775  83]
76,[776  82]
77,[778  78]
78,[772  73]
79,[773  84]
80,[776  85]
81,[774  84]
82,[773  88]
83,[775  86]
84,[774  89]
85,[772  86]
86,[775  89]
87,[780  87]
88,[774  83]
89,[774  86]
90,[773  90]
91,[774  79]
92,[773  84]
93,[772  83]
94,[773  87]
95,[778  90]
96,[775  93]
97,[773  88]
98,[772  95]
99,[773  91]
100,[768  93]
101,[771  90]
102,[769  89]
103,[770  89]
104,[768  94]
105,[767  94]
106,[768 100]
107,[766  98]
108,[768  95]
109,[768  96]
110,[765  94]
111,[767 101]
112,[765 100]
113,[766  94]
114,[758  95]
115,[768  89]
116,[764  88]
117,[764  93]
118,[766 101]
119,[763  97]
120,[766  98]
121,[770  97]
122,[761  99]
123,[760  97]
124,[758  98]
125,[757  96]
126,[761  99]
127,[758  97]
128,[762  98]
129,[760  99]
130,[755  97]
131,[754  94]
132,[752  94]
133,[750  96]
134,[752  95]
135,[751 100]
136,[752 102]
137,[753  99]
138,[745 100]
139,[749  98]
140,[744  96]
141,[747  99]
142,[741  97]
143,[740  95]
144,[745  97]
145,[735 101]
146,[736 102]
147,[739 103]
148,[739 105]
149,[738 103]
150,[735 103]
151,[729 103]
152,[733  99]
153,[733 102]
154,[736 102]
155,[734 106]
156,[736  96]
157,[729 100]
158,[727 104]
159,[721 104]
160,[720 107]
161,[718 105]
162,[713 107]
163,[718 106]
164,[717 103]
165,[719 114]
166,[717 109]
167,[715 111]
168,[716 110]
169,[711 109]
170,[710 113]
171,[712 108]
172,[715 107]
173,[715 114]
174,[717 112]
175,[718 112]
176,[722 117]
177,[721 116]
178,[715 116]
179,[710 119]
180,[711 122]
181,[715 115]
182,[716 120]
183,[716 123]
184,[715 122]
185,[714 116]
186,[717 117]
187,[717 120]
188,[716 117]
189,[718 115]
190,[716 116]
191,[716 117]
192,[715 112]
193,[715 116]
194,[713 116]
195,[713 117]
196,[714 117]
197,[722 116]
198,[714 115]
199,[715 117]
200,[713 115]
201,[711 120]
202,[713 115]
203,[712 116]
204,[713 110]
205,[713 106]
206,[712 111]
207,[716 112]
208,[713 118]
209,[712 121]
210,[713 124]
211,[714 124]
212,[714 118]
213,[714 113]
